X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61469.7792    9545.9131     912.6213      0.7022        -0.7020       0.1186        134.99        83.19         4.8836        0.9429         2699          4021         0.0230        1.1176        0.5326        0.5904        Set3
61469.9555    9547.5227     913.6956      -0.9031       0.4057        0.1406        294.19        81.92         4.8053        0.2768         1521          4052         0.0081        0.3987        0.4334        0.2736        Set3
61470.6609    9546.7745     912.3697      0.6893        -0.6782       0.2546        134.53        75.25         3.0282        0.4176         18439         4070         0.0786        1.6801        1.1809        1.9440        Set3
61470.8814    9546.3580     911.5794      0.6456        -0.4308       0.6306        123.71        50.91         3.6520        0.5735         2550          4097         0.0199        0.4114        0.4748        0.3312        Set3
61470.7839    9548.3600     914.3967      -0.8624       0.3972        0.3138        294.73        71.71         5.1427        23.1119        350           4102         0.0106        0.0947        0.7072        0.2304        Set3
61471.1136    9546.7901     911.4900      0.6764        -0.3954       0.6214        120.31        51.58         4.8345        0.8570         2651          4112         0.0169        0.8380        0.4048        0.4320        Set3
61471.6396    9547.4546     912.2765      0.5712        -0.8140       0.1054        144.94        83.95         4.2670        0.6980         11915         4126         0.0308        0.9809        1.2816        1.0368        Set3
61471.4711    9548.3066     913.0207      0.7717        -0.4198       0.4778        118.55        61.46         4.8815        0.3350         1397          4143         0.0072        0.4219        0.2326        0.1584        Set3
61471.5260    9549.3674     914.8521      0.6951        -0.5497       0.4632        128.34        62.41         5.3735        0.8328         262           4152         0.0094        0.5870        0.3115        0.2304        Set3
61472.2952    9548.4347     912.3580      0.5729        -0.6794       0.4586        139.86        62.71         5.7544        0.3704         17397         4155         0.0308        2.2510        1.7088        2.8368        Set3
61471.8138    9547.2527     911.3444      0.7413        -0.5128       0.4329        124.67        64.35         3.0562        1.7184         926           4158         0.0207        0.3088        0.3458        0.1584        Set3
61472.3255    9549.1258     913.8757      -0.9862       0.1454        0.0789        278.39        85.48         5.0218        1.8815         950           4194         0.0220        0.3032        0.9548        0.4032        Set3
61472.4542    9549.9734     913.7005      0.8198        -0.3510       0.4525        113.18        63.10         4.7232        0.3585         1345          4203         0.0144        0.7127        0.6131        0.4464        Set3
61473.1090    9549.1224     912.2057      0.6707        -0.7259       0.1526        137.26        81.22         4.7015        0.2326         23906         4219         0.0308        1.5022        1.4738        1.7568        Set3
61473.0026    9550.6793     913.7363      -0.7839       0.5801        0.2213        306.50        77.22         3.0489        3.0157         2841          4248         0.0306        0.9359        0.2841        0.3024        Set3
61473.0963    9548.5048     911.2357      0.8770        -0.1973       0.4381        102.68        64.02         2.9417        0.7973         244           4262         0.0189        0.3972        0.3066        0.1584        Set3
61473.3843    9549.8436     912.8822      0.5906        -0.4961       0.6365        130.03        50.47         3.5446        1.2970         5793          4275         0.0510        0.9327        0.8477        0.7632        Set3
61473.4085    9551.2657     913.9071      0.6276        -0.6775       0.3835        137.19        67.45         4.2136        0.6033         742           4286         0.0159        0.7181        0.4606        0.3744        Set3
61473.5658    9550.5043     913.2691      -0.6093       0.6723        0.4204        317.81        65.14         3.3120        13.2620        1247          4293         0.0318        0.9209        0.2550        0.2304        Set3
61473.6818    9548.9042     910.9577      0.6823        -0.3684       0.6315        118.37        50.84         4.4642        0.3117         1867          4313         0.0070        0.3897        0.2601        0.1728        Set3
61474.0102    9550.1683     911.9453      0.8087        -0.5859       0.0519        125.92        87.03         3.5956        0.5581         18759         4316         0.0717        1.7503        1.7382        2.2896        Set3
61473.8661    9551.5349     913.8109      0.7455        -0.4527       0.4891        121.27        60.72         4.6891        0.3613         702           4325         0.0087        0.5235        0.3526        0.2160        Set3
61474.6623    9552.8810     914.0230      0.5126        -0.6277       0.5858        140.76        54.14         6.9262        0.7799         566           4369         0.0075        1.0431        0.3604        0.3744        Set3
61475.6151    9551.5763     911.8795      -0.7489       0.6622        0.0247        311.49        88.58         4.6226        0.2706         101357        4372         0.0556        2.8953        2.1210        5.5296        Set3
61475.1331    9552.7199     913.6346      0.9236        -0.3255       0.2024        109.41        78.32         3.0788        0.3925         581           4394         0.0197        0.3727        0.3562        0.1584        Set3
61475.1360    9550.6672     910.8577      0.6236        -0.5094       0.5930        129.24        53.63         3.7236        0.2137         235           4395         0.0090        0.4055        0.2115        0.1584        Set3
61475.1848    9553.3194     913.8501      0.7672        -0.6253       0.1428        129.18        81.79         3.6803        0.2660         768           4400         0.0109        0.3242        0.3338        0.1584        Set3
61475.5302    9551.9386     913.0158      0.6835        -0.2783       0.6748        112.15        47.56         5.3177        0.3102         194           4410         0.0052        0.3778        0.2568        0.1872        Set3
61475.6299    9553.6655     913.8175      0.6543        -0.7253       0.2140        137.95        77.64         4.7264        0.6471         4478          4418         0.0165        1.1431        0.4314        0.5184        Set3
61475.9183    9552.3712     912.5961      0.8073        -0.2418       0.5384        106.67        57.43         5.2282        0.4379         2251          4434         0.0101        0.5902        0.5337        0.3744        Set3
61476.3583    9552.0306     910.7854      0.8236        -0.5656       0.0416        124.48        87.62         4.4275        1.5102         5059          4446         0.0245        1.0189        0.4871        0.4896        Set3
61477.4995    9555.1229     912.5643      0.6962        -0.6777       0.2366        134.23        76.31         4.9929        0.3305         75307         4449         0.0665        4.3372        2.4163        8.9712        Set3
61476.1543    9554.3203     913.8893      0.7451        -0.6111       0.2673        129.36        74.50         4.8327        0.5766         1634          4450         0.0099        0.8072        0.2587        0.2736        Set3
61476.5732    9552.7788     910.9830      0.8243        -0.4135       0.3867        116.64        67.25         4.5052        0.3995         814           4465         0.0162        0.6495        0.4544        0.3312        Set3
61477.0448    9553.2416     910.9306      0.7841        -0.5648       0.2572        125.77        75.09         5.4154        0.5458         6991          4474         0.0164        1.1290        0.5883        0.8064        Set3
61478.7291    9554.8507     910.8045      0.7038        -0.6874       0.1793        134.33        79.67         5.0875        1.4278         12400         4501         0.0629        3.2048        1.4131        3.1680        Set3
61478.6591    9557.2435     913.7897      0.6003        -0.4664       0.6498        127.84        49.48         4.4342        0.9370         226           4545         0.0104        0.5654        0.1852        0.1872        Set3
61478.9173    9556.8309     912.6351      -0.5869       0.7963        0.1466        323.61        81.57         3.5113        0.6030         567           4548         0.0134        0.3988        0.3618        0.2160        Set3
61478.8437    9556.9525     912.2180      0.7258        -0.6541       0.2129        132.03        77.71         5.7309        0.2436         1730          4552         0.0062        0.3924        0.5609        0.2736        Set3
61478.8844    9557.3004     913.4949      0.9226        -0.3780       0.0769        112.28        85.59         4.0978        0.5810         530           4561         0.0179        0.5822        0.4633        0.2448        Set3
61479.1843    9557.4925     912.6240      -0.7205       0.6231        0.3044        310.85        72.28         4.4927        0.5181         6750          4563         0.0306        1.1129        1.3250        1.2816        Set3
61479.5403    9556.6021     911.3872      -0.6864       0.7229        0.0794        316.48        85.44         4.1334        1.4687         512           4590         0.0169        0.5847        0.6189        0.3312        Set3
61479.3692    9557.9216     913.3908      0.8657        -0.4204       0.2717        115.90        74.23         4.4144        0.3081         282           4593         0.0123        0.4239        0.4426        0.2160        Set3
61479.6866    9557.7886     912.7519      -0.8370       0.5472        0.0062        303.18        89.64         4.9895        0.5993         734           4607         0.0117        0.4583        0.6823        0.3744        Set3
61479.6396    9556.8299     910.8194      -0.7043       0.7038        0.0924        314.98        84.70         4.6987        0.8910         165           4614         0.0095        0.2272        0.5462        0.2016        Set3
61480.6904    9557.6552     910.9002      -0.6371       0.7270        0.2563        318.77        75.15         5.9969        0.2771         24285         4625         0.0176        2.2452        1.1140        2.4048        Set3
61480.3079    9557.8923     912.4028      -0.8101       0.5863        0.0036        305.89        89.79         3.8797        0.4463         3059          4654         0.0216        0.5162        0.8522        0.5472        Set3
61480.5101    9558.5910     912.3856      -0.8188       0.5494        0.1667        303.86        80.40         2.9208        0.4411         3961          4657         0.0510        1.1226        1.3275        1.1088        Set3
61480.4771    9558.9053     913.4464      0.8887        -0.3607       0.2829        112.09        73.57         4.2446        0.0304         563           4675         0.0124        0.6219        0.4998        0.4032        Set3
61480.7729    9559.8331     913.6032      -0.9048       0.4254        0.0193        295.18        88.89         2.4713        0.2930         916           4693         0.0222        0.5080        0.4535        0.3312        Set3
61481.0246    9559.0064     912.5316      -0.6389       0.7584        0.1287        319.89        82.60         4.8162        0.4030         4000          4697         0.0147        0.9179        0.4840        0.4896        Set3
61480.9632    9558.1284     911.5103      0.9255        -0.2968       0.2353        107.78        76.39         4.2745        0.9080         1261          4706         0.0178        0.6290        0.3503        0.2592        Set3
61481.0457    9560.0630     913.5970      0.6806        -0.7224       0.1219        136.71        83.00         3.2552        0.8829         517           4708         0.0194        0.6012        0.3223        0.2448        Set3
61481.9415    9559.1982     910.8483      0.6884        -0.7241       0.0427        136.45        87.55         4.8051        0.7721         21552         4713         0.0441        2.2388        1.3617        2.4048        Set3
61481.1132    9558.0977     910.5090      0.7823        -0.4112       0.4679        117.72        62.10         3.7963        0.3995         437           4721         0.0132        0.3914        0.3110        0.2016        Set3
61481.2986    9559.8184     912.7373      -0.7410       0.5777        0.3423        307.94        69.98         3.9506        0.3575         2850          4733         0.0176        0.6005        0.6581        0.3888        Set3
61481.3178    9558.4432     910.5714      0.9122        -0.3967       0.1027        113.50        84.11         3.0531        1.3973         228           4736         0.0205        0.4505        0.2401        0.1728        Set3
61481.5739    9559.2375     911.5059      0.8043        -0.4353       0.4046        118.42        66.13         4.9354        0.2960         982           4749         0.0098        0.5395        0.6136        0.3024        Set3
61481.8795    9560.4085     913.0645      -0.9129       0.4080        0.0098        294.08        89.44         4.3381        2.9924         1207          4764         0.0174        0.8835        0.2966        0.3312        Set3
61481.8707    9560.1204     912.2367      -0.6886       0.4129        0.5960        300.95        53.41         4.8426        2.3851         852           4768         0.0141        0.8012        0.1696        0.2736        Set3
61483.5287    9560.7439     911.0134      -0.6128       0.7901        0.0116        322.20        89.34         4.5827        0.8170         75228         4775         0.0720        3.9671        2.2192        5.9328        Set3
61482.1022    9560.5348     912.8757      0.7970        -0.5237       0.3008        123.31        72.50         5.2236        0.6793         11064         4776         0.0247        1.8298        1.0256        1.4976        Set3
61482.7759    9560.8797     912.7453      0.7830        -0.6219       0.0118        128.46        89.32         3.4773        0.8794         4248          4814         0.0233        0.6444        0.5006        0.3312        Set3
61483.1910    9559.9352     910.2155      0.7985        -0.5665       0.2036        125.36        78.25         4.5257        1.3079         5842          4815         0.0275        1.2359        0.4857        0.6048        Set3
61483.2355    9561.5200     913.0388      0.7111        -0.5403       0.4499        127.23        63.26         4.5470        1.1209         1303          4827         0.0120        0.7388        0.2029        0.2016        Set3
61483.3377    9562.1167     913.4418      0.5494        -0.6266       0.5527        138.76        56.44         4.8180        0.5305         127           4832         0.0104        0.4387        0.3892        0.2448        Set3
61483.4320    9561.3442     912.3025      0.7587        -0.5956       0.2638        128.14        74.70         3.5901        0.6401         4666          4835         0.0275        0.6264        0.7993        0.5904        Set3
61483.4319    9560.5096     911.7769      0.8440        -0.3070       0.4398        109.99        63.91         4.4329        0.2052         1626          4840         0.0090        0.4613        0.3570        0.2016        Set3
61483.6648    9562.4406     913.5689      0.7059        -0.6267       0.3301        131.60        70.72         5.0502        0.3406         904           4854         0.0123        0.7757        0.5313        0.4464        Set3
61483.6595    9561.9810     913.0329      -0.8291       0.4870        0.2745        300.43        74.07         3.7038        0.8957         1478          4861         0.0150        0.7030        0.3002        0.2880        Set3
61484.4667    9562.1164     911.8563      0.7401        -0.6117       0.2794        129.57        73.78         4.0695        0.6804         7511          4875         0.0429        1.5183        1.1137        1.3248        Set3
61483.7962    9562.2890     913.3553      0.9651        -0.2172       0.1460        102.68        81.60         2.8743        0.5381         350           4878         0.0168        0.3714        0.2695        0.1584        Set3
61484.1522    9562.0119     912.8476      0.7654        -0.3561       0.5360        114.95        57.59         5.0829        2.9090         249           4895         0.0155        0.7210        0.3129        0.3024        Set3
61484.4912    9563.0575     913.4022      0.6037        -0.7733       0.1939        142.02        78.82         4.4103        0.5595         2820          4898         0.0245        1.1652        0.7203        0.8064        Set3
61484.6634    9562.6610     912.5006      -0.6869       0.7240        0.0623        316.51        86.43         3.4776        1.5630         936           4913         0.0307        0.7606        0.4074        0.3024        Set3
61485.0097    9563.1457     912.9395      0.8237        -0.5669       0.0114        124.53        89.35         4.5709        0.7004         4359          4940         0.0229        1.2043        0.9284        0.8208        Set3
61485.0524    9562.0174     910.8940      0.4838        -0.7775       0.4018        148.10        66.31         4.6008        0.1207         1235          4946         0.0096        0.4046        0.4374        0.2592        Set3
61486.3167    9563.5957     911.7783      -0.5472       0.7731        0.3207        324.71        71.29         6.1398        0.8104         22101         4954         0.0240        2.6045        0.9472        2.0592        Set3
61485.7219    9562.7858     911.2410      -0.6487       0.7114        0.2703        317.64        74.32         6.2149        1.5114         5367          4967         0.0129        1.3708        0.4568        0.5184        Set3
61485.4628    9562.1186     910.3106      -0.5850       0.7919        0.1749        323.55        79.93         5.1932        2.3931         1045          4971         0.0182        0.6060        0.8326        0.4176        Set3
61485.4507    9563.6505     912.6777      -0.8799       0.3903        0.2710        293.92        74.27         4.1891        0.5298         2183          4978         0.0180        0.7129        0.3879        0.3312        Set3
61485.3424    9563.8520     913.4527      0.6306        -0.5722       0.5243        132.22        58.38         3.3266        1.0124         383           4980         0.0196        0.4669        0.2979        0.1728        Set3
61485.7419    9562.1974     910.6304      -0.6726       0.7356        0.0802        317.56        85.40         3.5720        0.3525         1948          4989         0.0281        0.5424        0.7923        0.5184        Set3
61485.7485    9564.1094     913.4168      0.7972        -0.5859       0.1453        126.31        81.64         3.1557        0.5005         572           5001         0.0150        0.4356        0.3040        0.1728        Set3
61486.1889    9563.4038     911.9911      -0.4498       0.6907        0.5662        326.93        55.52         5.2012        0.8299         1825          5003         0.0160        0.9413        0.4300        0.3888        Set3
61486.0107    9563.9457     912.8713      -0.6482       0.6520        0.3933        315.17        66.84         4.8873        0.3303         2992          5004         0.0168        0.9407        0.5511        0.4896        Set3
61489.3746    9564.9189     910.5816      -0.6156       0.7053        0.3515        318.89        69.42         5.4325        0.6048         303793        5008         0.0732        6.6483        2.3430        12.9456       Set3
61486.0868    9564.2234     913.2434      0.6358        -0.7322       0.2442        139.03        75.87         4.4100        0.8181         414           5013         0.0109        0.3484        0.4032        0.1584        Set3
61486.7841    9564.1430     912.4288      0.8200        -0.5666       0.0811        124.64        85.35         3.0634        1.9004         2166          5050         0.0253        0.4624        0.3859        0.2160        Set3
61487.3310    9564.5230     912.5243      -0.7809       0.6008        0.1712        307.57        80.14         4.7438        2.0841         6101          5059         0.0288        1.3921        0.4674        0.6336        Set3
61487.4386    9564.3142     911.7898      0.5375        -0.8399       0.0757        147.38        85.66         3.9578        0.3320         4129          5072         0.0245        0.6603        0.7472        0.5472        Set3
61487.6505    9564.7382     912.4089      -0.7769       0.4979        0.3855        302.66        67.32         3.9166        0.9017         2019          5081         0.0208        0.7790        0.3215        0.3168        Set3
61489.0402    9564.8415     912.0560      0.5764        -0.7206       0.3853        141.34        67.34         3.4121        0.9135         898           5124         0.0216        0.6205        0.4069        0.2736        Set3
61491.7114    9567.2999     910.9005      0.6887        -0.7230       0.0545        136.39        86.88         3.2828        0.2765         83946         5160         0.1344        3.6247        2.6543        7.1568        Set3
61491.5163    9566.8642     909.5304      0.8532        -0.3927       0.3433        114.72        69.92         4.2077        1.1482         1395          5198         0.0192        0.7800        0.3056        0.2880        Set3
61492.1983    9567.3153     909.4355      0.4861        -0.8575       0.1685        150.45        80.30         4.2707        0.7139         2123          5209         0.0195        1.1188        0.3888        0.4896        Set3
61492.7472    9567.4245     909.2754      0.7604        -0.6477       0.0481        130.43        87.24         4.2058        0.1343         1343          5231         0.0089        0.3959        0.3322        0.1728        Set3
61494.1632    9569.0946     909.4082      -0.7351       0.6015        0.3128        309.29        71.77         6.4653        2.4255         13990         5242         0.0329        4.2452        0.9444        2.5056        Set3
61494.3370    9569.6863     910.4613      -0.7501       0.6029        0.2717        308.79        74.23         5.0871        0.4196         51964         5246         0.0507        3.7726        2.3478        5.7312        Set3
61493.5152    9568.6337     911.3141      -0.4524       0.7871        0.4194        330.11        65.20         4.9935        0.4879         1863          5251         0.0172        1.0272        0.5717        0.6192        Set3
61494.6470    9569.2730     909.0173      0.7209        -0.5282       0.4487        126.23        63.34         4.8291        0.8520         1332          5293         0.0157        0.8587        0.3585        0.3456        Set3
61494.6984    9570.3584     911.4699      0.8154        -0.5169       0.2607        122.37        74.89         4.0205        0.1577         2277          5301         0.0204        0.6695        0.8862        0.5904        Set3
61497.1774    9571.7554     910.9050      -0.7121       0.6046        0.3569        310.33        69.09         6.8784        0.2910         21938         5335         0.0199        3.9359        2.2366        6.5232        Set3
61498.2430    9571.2690     908.9821      0.7364        -0.6447       0.2050        131.20        78.17         4.5627        0.9580         2969          5361         0.0420        1.8630        0.7394        1.3968        Set3
61498.2166    9572.1094     909.7577      0.7062        -0.4923       0.5089        124.88        59.41         5.2176        0.2749         894           5365         0.0137        1.0827        0.5169        0.6048        Set3
61499.2292    9573.7670     911.5184      0.6204        -0.7497       0.2305        140.39        76.68         5.2992        0.9708         170           5391         0.0115        0.8270        0.2852        0.2736        Set3
61499.3758    9571.9007     908.6657      0.6120        -0.7278       0.3095        139.94        71.97         4.4365        0.7539         220           5399         0.0110        0.3939        0.3458        0.1728        Set3
61501.2337    9574.0152     910.0011      -0.6337       0.7475        0.1990        319.71        78.52         5.6956        0.7361         32428         5411         0.0624        5.9855        1.9943        9.4176        Set3
61500.2109    9572.9746     909.0619      -0.5316       0.8332        0.1521        327.46        81.25         5.8343        0.6860         254           5423         0.0078        0.7502        0.3251        0.2736        Set3
61500.4764    9574.4815     911.7745      0.6374        -0.7688       0.0511        140.34        87.07         3.8366        0.1852         292           5427         0.0152        0.6696        0.5380        0.3744        Set3
61500.4989    9572.7652     908.5289      0.5338        -0.7284       0.4295        143.76        64.57         5.7930        0.3571         132           5430         0.0053        0.5057        0.3210        0.2448        Set3
61500.7123    9573.0268     908.7145      0.5207        -0.6692       0.5302        142.11        57.98         5.6949        0.8290         183           5439         0.0070        0.6469        0.1794        0.1728        Set3
61501.0878    9573.5501     908.7407      0.7498        -0.6575       0.0742        131.25        85.75         4.2047        0.2184         240           5453         0.0136        0.5847        0.5260        0.3600        Set3
61501.8494    9574.1484     908.6415      -0.6061       0.7802        0.1546        322.16        81.11         6.4754        0.8052         1293          5468         0.0107        1.4346        0.4733        0.6480        Set3
61501.4952    9575.1036     911.2522      -0.7695       0.4987        0.3991        302.95        66.48         4.2758        0.5234         450           5474         0.0144        0.6691        0.3095        0.2448        Set3
61502.2227    9575.5609     911.1865      -0.6650       0.7449        0.0535        318.25        86.93         3.5029        0.1290         210           5492         0.0151        0.4024        0.3579        0.1584        Set3
61504.0290    9576.5263     909.2494      -0.6289       0.6638        0.4048        316.55        66.12         6.4129        0.6597         16112         5494         0.0301        4.4698        1.3855        4.4208        Set3
61502.3668    9574.7912     908.7846      0.7129        -0.4045       0.5729        119.57        55.05         5.0449        1.0794         243           5498         0.0108        0.6102        0.2169        0.2016        Set3
61503.2329    9576.2390     911.3670      0.6763        -0.5617       0.4766        129.72        61.54         4.8086        0.4418         290           5520         0.0140        0.8531        0.4014        0.4320        Set3
61504.8029    9576.7588     910.1088      -0.6941       0.6804        0.2351        314.43        76.40         6.0620        0.4161         16431         5547         0.0242        2.6406        1.2247        3.0672        Set3
61505.8885    9578.0123     908.9996      -0.6507       0.7182        0.2465        317.82        75.73         6.0601        0.3549         24659         5548         0.0350        4.2526        2.0092        5.2848        Set3
61505.4969    9577.3177     908.1129      -0.7341       0.4224        0.5317        299.92        57.88         5.8995        0.9001         1147          5580         0.0082        0.9331        0.2029        0.3168        Set3
61505.7760    9577.9513     908.2430      0.7616        -0.4608       0.4558        121.17        62.88         4.0956        3.3474         367           5590         0.0172        0.6772        0.3044        0.1728        Set3
61507.3250    9580.1067     910.4070      -0.6279       0.7179        0.3007        318.83        72.50         7.5608        0.3139         115311        5593         0.0157        4.7906        2.0566        7.7184        Set3
61505.9303    9577.7082     910.3311      -0.5774       0.8044        0.1399        324.33        81.96         6.4052        1.8441         262           5602         0.0066        0.2536        0.6759        0.2016        Set3
61506.6526    9578.3953     908.0014      -0.8024       0.5967        0.0040        306.64        89.77         4.8950        1.6736         1557          5607         0.0299        1.7695        0.4577        0.7776        Set3
61507.1634    9579.0309     908.9643      -0.5551       0.7771        0.2965        324.46        72.75         5.2237        0.2872         906           5644         0.0081        0.5701        0.4428        0.3024        Set3
61509.3090    9580.1844     908.2936      -0.5885       0.7607        0.2739        322.27        74.11         6.0052        0.6583         59759         5649         0.0375        4.6361        1.4539        5.0832        Set3
61511.0928    9583.1082     909.7582      -0.4871       0.7853        0.3823        328.19        67.53         8.8155        0.4875         46734         5696         0.0145        5.7519        2.4920        9.1296        Set3
61511.3474    9581.7671     908.0777      0.8680        -0.4961       0.0229        119.75        88.69         3.0014        0.8185         19444         5734         0.0791        1.5367        1.6067        1.5552        Set3
61511.1267    9583.2707     908.8909      0.6155        -0.3650       0.6985        120.67        45.69         4.1580        0.0685         440           5755         0.0088        0.3991        0.1862        0.1584        Set3
61511.2545    9581.8625     908.7365      0.9686        -0.1873       0.1637        100.94        80.58         5.4167        0.2026         2811          5757         0.0085        0.5405        0.6778        0.3744        Set3
61511.8997    9583.1068     908.0932      0.6493        -0.7605       0.0035        139.51        89.80         4.2962        0.3519         19710         5774         0.0297        1.2689        1.2155        1.3680        Set3
61511.6488    9582.1851     907.7379      0.9776        -0.0527       0.2039        93.08         78.23         4.1555        0.9574         1181          5794         0.0117        0.2359        0.4222        0.1584        Set3
61512.0258    9582.4203     907.4456      0.6723        -0.7317       0.1126        137.42        83.53         4.6063        0.8505         6060          5799         0.0143        0.7589        0.5010        0.3888        Set3
61511.9124    9582.6750     907.6999      0.7095        -0.1976       0.6765        105.56        47.43         4.8945        0.4703         123           5805         0.0075        0.4408        0.1541        0.1584        Set3
61512.4078    9584.5195     908.1011      -0.7035       0.6634        0.2549        313.32        75.23         4.2763        1.5052         1225          5829         0.0210        0.5246        0.6078        0.3024        Set3
61512.9794    9584.4506     910.1565      0.7667        -0.4632       0.4445        121.14        63.61         5.0208        3.4254         1900          5852         0.0190        1.2360        0.2457        0.4896        Set3
61513.2482    9586.5293     909.9299      -0.7418       0.6093        0.2802        309.40        73.73         4.0250        0.1396         1718          5872         0.0105        0.3747        0.3719        0.2160        Set3
61513.2238    9586.7507     909.6888      -0.6321       0.7053        0.3209        318.14        71.28         4.6439        0.4213         1147          5873         0.0067        0.2601        0.3450        0.1584        Set3
61514.1293    9588.2688     909.3422      -0.5657       0.7274        0.3884        322.13        67.14         7.1235        0.1482         20317         5896         0.0107        2.1399        1.6964        3.0096        Set3
61513.8091    9585.0001     909.2066      -0.6269       0.7364        0.2543        319.59        75.27         5.7013        4.2469         2617          5897         0.0205        0.5278        1.3512        0.5904        Set3
61513.7922    9586.5874     909.0362      0.9467        -0.2260       0.2296        103.43        76.73         5.3260        0.4204         772           5902         0.0073        0.3196        0.3812        0.1872        Set3
61513.9699    9586.7857     909.8359      -0.7386       0.6577        0.1480        311.69        81.49         3.7495        0.7201         4415          5903         0.0307        0.6349        1.1837        0.6768        Set3
61513.8951    9586.3170     908.7153      0.7673        -0.2606       0.5859        108.76        54.13         6.0668        0.4066         1360          5913         0.0075        0.8354        0.3049        0.3744        Set3
61514.1528    9585.6969     908.0084      -0.2844       0.8616        0.4203        341.73        65.14         4.3899        1.3148         707           5936         0.0162        0.3132        0.5091        0.2016        Set3
61514.5495    9588.7434     910.0481      0.9355        -0.3394       0.0983        109.94        84.36         3.7599        0.2357         305           5975         0.0141        0.4558        0.3863        0.2304        Set3
61514.9489    9586.2563     907.4958      0.6219        -0.5825       0.5234        133.13        58.44         3.7519        0.2039         366           5984         0.0121        0.5473        0.3872        0.2304        Set3
61514.9494    9589.0222     909.6088      0.8455        -0.4080       0.3444        115.76        69.85         3.6629        0.9832         342           5987         0.0262        0.6287        0.4429        0.3024        Set3
61514.9387    9584.9885     907.0144      0.6656        -0.7144       0.2158        137.03        77.54         3.7826        0.0933         2408          5991         0.0113        0.3962        0.3468        0.1728        Set3
61515.0773    9589.8162     909.3046      -0.6017       0.7243        0.3367        320.28        70.32         5.3064        0.2347         564           6001         0.0070        0.3764        0.4991        0.2736        Set3
61515.5698    9590.5672     908.4320      -0.5638       0.7513        0.3430        323.12        69.94         7.6635        0.3715         2332          6006         0.0072        1.4573        1.0416        1.1808        Set3
61515.9991    9586.9954     907.3706      -0.5342       0.8019        0.2676        326.33        74.48         6.0822        0.5187         730           6038         0.0093        0.9667        0.4882        0.4032        Set3
61515.8663    9591.3326     909.1817      -0.5021       0.7784        0.3768        327.18        67.86         6.1360        0.3594         273           6044         0.0058        0.5265        0.2646        0.2016        Set3
61516.0276    9586.0429     906.9098      0.8268        -0.5575       0.0751        123.99        85.69         4.3415        0.4707         1284          6046         0.0154        0.6909        0.3590        0.3168        Set3
61515.8463    9590.8797     908.7174      0.9027        -0.3216       0.2858        109.61        73.39         5.0883        0.3859         308           6049         0.0101        0.6226        0.3401        0.2592        Set3
61516.1168    9591.4470     908.5582      -0.7595       0.5953        0.2622        308.09        74.80         4.4633        0.5094         180           6065         0.0099        0.2975        0.3766        0.1728        Set3
61516.2349    9591.5150     908.2738      0.5118        -0.8582       0.0394        149.19        87.74         4.2052        0.6122         154           6066         0.0106        0.4170        0.2785        0.1584        Set3
61516.4116    9586.8633     906.8584      0.7804        -0.6076       0.1472        127.90        81.53         5.7868        0.6327         1855          6071         0.0144        1.1520        0.6442        0.5616        Set3
61516.2151    9591.0167     907.7849      0.8713        -0.3330       0.3606        110.91        68.86         4.1174        0.1456         147           6076         0.0122        0.4635        0.3485        0.2016        Set3
61516.6918    9592.0107     907.8980      0.7221        -0.6918       0.0035        133.77        89.80         5.1252        0.8979         1092          6077         0.0214        1.3204        0.6537        0.7344        Set3
61516.6670    9592.7915     908.6731      -0.5948       0.7292        0.3384        320.80        70.22         6.6226        0.3308         727           6090         0.0065        0.8888        0.6450        0.5760        Set3
61517.0938    9592.5915     907.9032      0.6931        -0.7179       0.0654        136.01        86.25         4.9953        0.5837         359           6105         0.0095        0.5405        0.3921        0.2016        Set3
61517.6418    9593.7992     908.1736      0.6898        -0.6158       0.3809        131.76        67.61         5.6973        0.5668         377           6125         0.0090        0.4797        0.6980        0.3312        Set3
61518.4130    9594.4665     908.0091      0.7637        -0.5375       0.3575        125.14        69.05         4.6989        0.4749         4201          6130         0.0385        1.9171        1.2731        2.2176        Set3
61518.6330    9592.1406     906.7272      0.7691        -0.4009       0.4977        117.53        60.15         4.5302        0.3265         155           6147         0.0085        0.4749        0.2661        0.2016        Set3
61518.7372    9595.4704     908.3161      0.7402        -0.3727       0.5596        116.72        55.97         6.3604        0.5923         117           6151         0.0063        0.4363        0.4307        0.2304        Set3
61519.1835    9595.8193     907.9453      0.5963        -0.5650       0.5703        133.46        55.23         5.4968        0.3702         263           6167         0.0080        0.5469        0.5863        0.3600        Set3
61519.3867    9596.1180     907.8875      0.7922        -0.4629       0.3975        120.30        66.58         4.8096        0.4803         219           6175         0.0078        0.4057        0.2825        0.1584        Set3
61520.7470    9599.3291     908.9418      -0.6127       0.7080        0.3511        319.13        69.44         7.0891        0.6100         993           6191         0.0081        1.5830        0.7504        0.8352        Set3
61521.6021    9598.9067     908.8283      -0.7078       0.6725        0.2164        313.53        77.50         7.1593        0.3651         501           6208         0.0044        0.7246        0.4115        0.3312        Set3
61521.6674    9598.9424     908.3645      -0.6418       0.6970        0.3198        317.36        71.35         6.7604        0.2853         370           6210         0.0045        0.5878        0.3771        0.2736        Set3
61522.5127    9599.1105     909.2247      -0.7260       0.6244        0.2881        310.70        73.25         7.2635        0.6873         384           6225         0.0068        1.2629        0.3122        0.5760        Set3
