X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61435.5748    9547.4574     918.8204      -0.9308       -0.3129       0.1891        251.42        79.10         4.8071        0.7437         1714          4351         0.0142        0.6158        0.4237        0.3312        Set5
61435.5134    9549.2960     920.4319      -0.9610       -0.1912       0.1997        258.75        78.48         5.3568        0.4928         938           4377         0.0068        0.4442        0.2178        0.1584        Set5
61435.5444    9552.2433     917.4912      -0.7075       -0.5114       0.4878        234.14        60.80         3.3431        0.5615         814           4407         0.0169        0.2840        0.3236        0.1584        Set5
61435.6637    9553.0717     918.2044      -0.9161       -0.3288       0.2295        250.25        76.73         3.8794        0.0704         1995          4414         0.0123        0.4502        0.4467        0.2592        Set5
61435.5715    9553.5188     917.9476      -0.8353       -0.5151       0.1920        238.34        78.93         4.4715        1.8413         503           4416         0.0113        0.1429        0.5480        0.1872        Set5
61435.5908    9554.0223     922.0305      -0.9648       -0.2536       0.0701        255.27        85.98         4.9104        0.1898         10650         4430         0.0155        1.0819        0.7899        0.9072        Set5
61435.5550    9554.8347     922.9759      0.9781        0.1211        0.1695        82.94         80.24         4.3024        0.6143         877           4443         0.0091        0.4040        0.2714        0.1584        Set5
61435.7917    9554.9302     921.2233      0.9543        0.2261        0.1957        76.67         78.71         4.7440        0.9514         19715         4446         0.0389        1.2936        1.5856        1.3824        Set5
61435.5526    9555.0637     922.3804      0.9708        0.2009        0.1312        78.31         82.46         4.6729        0.1126         1831          4447         0.0076        0.3798        0.3957        0.2160        Set5
61435.4955    9556.4529     922.5203      -0.9874       -0.1518       0.0455        261.26        87.39         4.7116        0.3175         1453          4469         0.0139        0.4919        0.6564        0.3312        Set5
61435.6174    9570.8978     927.5341      -0.9137       -0.2908       0.2839        252.35        73.51         5.2007        0.3248         517           4507         0.0099        0.4132        0.5544        0.3168        Set5
61435.5928    9571.8437     926.8956      -0.9274       -0.2736       0.2551        253.57        75.22         3.9702        0.7386         415           4512         0.0141        0.2774        0.5008        0.1584        Set5
61435.7239    9546.6365     918.4310      -0.7497       -0.3016       0.5890        248.09        53.91         5.3102        0.6373         294           4586         0.0065        0.2783        0.2657        0.1584        Set5
61435.7726    9548.6835     921.3758      -0.8168       -0.5767       0.0152        234.77        89.13         5.2852        0.7569         7936          4629         0.0230        1.1270        1.6119        1.1232        Set5
61435.7154    9549.4979     920.7826      0.9230        0.3556        0.1467        68.93         81.57         4.2483        0.3948         2058          4632         0.0096        0.4378        0.2891        0.1728        Set5
61435.6695    9549.8118     921.1442      -0.9677       -0.1913       0.1643        258.82        80.55         5.0048        0.1226         2887          4633         0.0095        0.5690        0.5704        0.4176        Set5
61435.6153    9550.1901     921.3063      -0.9182       -0.3349       0.2117        249.96        77.78         4.7333        0.4456         1226          4640         0.0075        0.2562        0.3618        0.1584        Set5
61435.6926    9551.5250     920.7979      -0.9637       -0.2665       0.0140        254.54        89.20         4.7273        0.2785         2780          4659         0.0135        0.5643        0.7612        0.3888        Set5
61435.6914    9553.8166     921.3778      0.9482        0.2301        0.2190        76.36         77.35         3.6214        0.1554         980           4700         0.0116        0.3088        0.4156        0.1728        Set5
61435.5717    9554.4811     922.5225      -0.9056       -0.3461       0.2450        249.08        75.82         3.9310        0.3245         762           4720         0.0069        0.3915        0.1604        0.1584        Set5
61435.7135    9549.2301     921.0186      0.9825        0.1162        0.1453        83.26         81.65         4.3673        0.3498         811           4901         0.0099        0.3852        0.2960        0.1584        Set5
61435.8199    9550.7760     921.4477      -0.8982       -0.4226       0.1213        244.80        83.04         5.1238        0.4498         2507          4928         0.0083        0.2642        0.5112        0.2160        Set5
61435.7826    9553.0240     919.4097      0.9745        0.2220        0.0314        77.17         88.20         4.3276        0.3219         1253          5025         0.0113        0.4956        0.3687        0.2304        Set5
61435.7940    9553.4431     920.9446      0.9407        0.2406        0.2390        75.66         76.17         5.1041        0.5278         1168          5044         0.0082        0.4375        0.2928        0.1872        Set5
61435.7668    9556.6071     923.9587      -0.8074       -0.2403       0.5388        253.43        57.39         4.7187        0.3132         425           5095         0.0123        0.6413        0.3336        0.3168        Set5
61435.7821    9572.2369     927.1643      0.9765        0.2028        0.0734        78.27         85.79         4.8267        0.0296         896           5117         0.0083        0.4306        0.5225        0.2736        Set5
61435.7762    9572.4274     927.5646      0.9683        0.2498        0.0046        75.53         89.74         4.6560        0.1870         436           5123         0.0076        0.3518        0.3255        0.1728        Set5
61435.7568    9573.6022     925.8581      0.8485        0.4380        0.2970        62.70         72.72         5.2775        3.5280         551           5136         0.0102        0.2416        0.6996        0.1872        Set5
61435.8157    9545.1931     916.7631      -0.9152       -0.2718       0.2976        253.46        72.69         4.7800        0.2791         640           5155         0.0101        0.5413        0.4041        0.2160        Set5
61435.8985    9548.4393     919.9254      -0.9293       -0.2686       0.2534        253.88        75.32         4.3476        0.3061         732           5177         0.0125        0.4527        0.5174        0.2448        Set5
61435.8714    9551.3793     921.8899      -0.9611       -0.2564       0.1024        255.06        84.12         3.6867        1.6843         654           5213         0.0152        0.3255        0.4120        0.2016        Set5
61435.8792    9552.6244     922.3651      -0.7906       -0.6091       0.0621        232.39        86.44         4.6400        0.1488         649           5241         0.0108        0.4822        0.5707        0.3024        Set5
61435.8621    9553.5353     919.6554      0.9628        0.2700        0.0139        74.34         89.20         4.2521        0.1110         2288          5303         0.0111        0.5482        0.5038        0.3312        Set5
61435.8834    9553.4990     922.8838      -0.9438       -0.2763       0.1815        253.68        79.55         5.9472        0.5042         985           5309         0.0103        0.7328        0.6418        0.4032        Set5
61436.0839    9542.8487     916.5651      -0.9215       -0.3092       0.2352        251.45        76.40         5.6638        0.0286         5279          5402         0.0137        1.1590        1.0252        1.4256        Set5
61436.0260    9543.4189     916.9357      -0.9133       -0.3370       0.2288        249.75        76.78         5.1478        0.2879         2006          5405         0.0124        0.5130        0.7650        0.4464        Set5
61435.9817    9544.8833     916.8308      -0.9180       -0.3917       0.0626        246.89        86.41         3.8450        0.0980         823           5411         0.0093        0.3344        0.3611        0.1584        Set5
61435.9562    9553.2873     920.1108      0.9677        0.2318        0.0994        76.53         84.30         4.1108        0.2125         1022          5508         0.0103        0.3021        0.4205        0.1728        Set5
61435.9463    9553.7690     920.4711      -0.9745       -0.1419       0.1739        261.71        79.99         4.7681        0.6722         899           5518         0.0120        0.5559        0.4028        0.2304        Set5
61436.0467    9540.8687     916.5444      -0.9685       -0.2388       0.0703        256.15        85.97         5.7870        0.2043         2430          5576         0.0114        1.0095        0.8480        0.7776        Set5
61436.0690    9545.7147     917.9689      -0.9155       -0.2692       0.2991        253.61        72.60         4.7334        1.0426         698           5608         0.0096        0.2244        0.5187        0.1728        Set5
61436.0421    9546.3355     918.4090      0.7626        0.6451        0.0467        49.77         87.32         5.0643        0.4772         728           5620         0.0095        0.3736        0.5051        0.2016        Set5
61436.1211    9548.3004     921.6683      -0.7326       -0.6769       0.0712        227.26        85.91         6.0291        0.4384         888           5650         0.0070        0.5246        0.6080        0.3024        Set5
61436.0719    9550.7336     922.0313      -0.8140       -0.5188       0.2612        237.49        74.86         5.2005        0.2339         2447          5673         0.0078        0.5766        0.4086        0.2880        Set5
61436.0258    9574.4186     924.9695      0.9335        0.1927        0.3022        78.33         72.41         5.5379        1.2934         1151          5734         0.0071        0.1591        0.5487        0.1872        Set5
61436.1619    9540.3067     916.3817      -0.9678       -0.2516       0.0045        255.43        89.74         5.5695        0.1870         445           5746         0.0060        0.4406        0.4671        0.1728        Set5
61436.1812    9541.1386     917.0279      -0.6696       -0.3242       0.6683        244.16        48.07         4.1141        0.1268         166           5753         0.0082        0.3179        0.1789        0.1584        Set5
61436.0926    9541.7788     916.3351      0.9443        0.2495        0.2143        75.20         77.62         4.4691        1.0136         286           5757         0.0124        0.2457        0.4817        0.1584        Set5
61436.2774    9544.6612     917.2218      -0.8669       -0.4550       0.2036        242.30        78.25         4.4092        0.2741         1248          5783         0.0149        0.6785        0.4668        0.3744        Set5
61436.2077    9545.9920     918.3503      -0.7946       -0.5105       0.3288        237.28        70.81         4.8312        0.5211         1566          5797         0.0125        0.4401        0.6295        0.3168        Set5
61436.2672    9539.2440     917.0307      0.9718        0.1097        0.2087        83.56         77.95         5.5642        1.0300         393           5874         0.0093        0.5388        0.5208        0.2304        Set5
61436.2455    9539.7500     916.3569      -0.8133       -0.4522       0.3662        240.92        68.52         4.6442        0.2274         1158          5880         0.0122        0.5988        0.4274        0.3312        Set5
61436.2386    9539.8591     916.8124      -0.9370       -0.3493       0.0016        249.55        89.91         4.7293        0.2500         432           5882         0.0074        0.3592        0.3922        0.1584        Set5
61436.2270    9541.8502     917.1456      -0.9636       -0.2197       0.1522        257.16        81.25         4.0915        0.2080         891           5907         0.0163        0.5141        0.6624        0.3888        Set5
61436.2755    9542.1285     916.5219      -0.9021       -0.3691       0.2234        247.75        77.09         4.5054        0.3657         240           5919         0.0106        0.3202        0.4446        0.2160        Set5
61436.2796    9542.3804     917.2793      -0.9230       -0.3789       0.0670        247.68        86.16         5.3507        0.5396         548           5920         0.0090        0.3549        0.6835        0.2736        Set5
61436.2604    9542.8734     917.4721      -0.9452       -0.2254       0.2364        256.59        76.33         5.2886        0.3978         1545          5922         0.0118        0.6653        0.6302        0.3600        Set5
61436.3880    9544.8926     918.1154      -0.8963       -0.3391       0.2858        249.28        73.40         5.6058        0.1424         4894          5943         0.0128        1.2054        0.9332        1.0368        Set5
61436.4672    9539.2640     917.5748      -0.7162       -0.6362       0.2869        228.39        73.33         6.8401        0.3851         1450          6011         0.0064        0.7488        0.9003        0.6480        Set5
61436.3576    9542.0051     917.4508      -0.6508       -0.3616       0.6676        240.94        48.12         5.6297        2.0330         189           6044         0.0091        0.7264        0.1128        0.2736        Set5
61436.2960    9543.9181     917.6573      -0.9539       -0.2584       0.1528        254.84        81.21         4.7427        0.4684         580           6063         0.0092        0.2922        0.4556        0.2016        Set5
61436.3791    9546.1145     918.8122      -0.7993       -0.3992       0.4493        243.46        63.30         5.2211        0.1245         231           6094         0.0066        0.3859        0.3779        0.2160        Set5
61436.3965    9546.8707     920.8920      -0.7150       -0.4480       0.5367        237.93        57.54         4.2722        0.7387         1045          6102         0.0157        0.6634        0.3656        0.3312        Set5
61436.3587    9576.2810     922.7450      0.9836        0.1687        0.0640        80.27         86.33         5.4144        0.4550         1640          6117         0.0069        0.3655        0.3900        0.1728        Set5
61436.5087    9549.8836     922.9623      -0.7300       -0.3876       0.5629        242.03        55.74         5.9150        0.4613         196           6220         0.0043        0.2455        0.3350        0.1584        Set5
61436.4951    9575.1070     925.1431      -0.9641       -0.2649       0.0162        254.63        89.07         3.5454        0.5406         1364          6228         0.0192        0.4221        0.4221        0.2160        Set5
61436.4641    9575.6279     925.2083      -0.9419       -0.2429       0.2319        255.54        76.59         3.6771        0.9005         601           6229         0.0178        0.4763        0.2808        0.2160        Set5
61436.5673    9540.8781     918.3212      0.9887        0.1491        0.0164        81.42         89.06         4.8325        0.4452         603           6266         0.0113        0.4276        0.5829        0.2160        Set5
61436.5395    9575.7009     924.7236      0.9676        0.2242        0.1163        76.95         83.32         6.3596        0.3028         1853          6351         0.0066        0.4112        0.7266        0.3456        Set5
61436.7494    9545.0509     919.0859      -0.9523       -0.2932       0.0840        252.89        85.18         4.5945        0.0923         3309          6445         0.0150        0.9487        0.7602        0.6192        Set5
61436.5870    9575.0751     925.4804      -0.8980       -0.2741       0.3442        253.02        69.87         5.0695        0.7574         558           6480         0.0077        0.3945        0.3096        0.1584        Set5
61436.6416    9575.3028     925.9793      -0.9628       -0.1966       0.1853        258.46        79.32         4.7506        1.0293         1826          6491         0.0159        0.3035        0.7671        0.3600        Set5
61436.9231    9538.7104     917.4309      -0.7598       -0.5737       0.3059        232.94        72.19         5.4276        0.2329         3163          6529         0.0138        0.9092        0.8975        0.8640        Set5
61436.8588    9541.7611     918.8281      -0.8116       -0.3692       0.4527        245.54        63.09         5.6488        0.2616         1387          6542         0.0088        0.5326        0.7922        0.5328        Set5
61436.7801    9543.9631     918.5993      -0.8962       -0.1950       0.3984        257.73        66.52         5.3031        0.1241         375           6555         0.0071        0.4367        0.3793        0.2016        Set5
61436.8158    9547.5405     921.8612      -0.6797       -0.4051       0.6115        239.20        52.30         4.6030        0.3035         634           6575         0.0162        0.8389        0.3969        0.4608        Set5
61436.8918    9544.6746     920.0314      0.9651        0.2616        0.0098        74.83         89.44         3.8427        0.3038         1495          6640         0.0172        0.4215        0.5695        0.2592        Set5
61436.8925    9545.2566     920.2744      0.8446        0.5012        0.1885        59.32         79.14         4.8015        0.4412         1231          6648         0.0150        0.6422        0.8232        0.4320        Set5
61436.9667    9546.1261     921.0883      -0.8875       -0.3388       0.3123        249.11        71.80         3.6519        2.0981         582           6659         0.0224        0.5874        0.2913        0.2592        Set5
61436.9856    9536.1094     915.7566      -0.9535       -0.2092       0.2169        257.62        77.47         5.2728        0.1663         1384          6680         0.0074        0.3801        0.4487        0.2016        Set5
61436.9271    9536.3911     915.7458      -0.9054       -0.3006       0.2997        251.63        72.56         4.7909        0.3922         885           6682         0.0073        0.3351        0.3664        0.1728        Set5
61436.9628    9541.1540     918.9952      -0.8855       -0.3175       0.3393        250.27        70.16         5.7352        0.1411         357           6718         0.0053        0.3988        0.3170        0.2160        Set5
61437.0635    9542.8975     919.4169      -0.9426       -0.2727       0.1928        253.87        78.89         4.7389        0.4064         2165          6724         0.0219        1.0275        0.9973        0.8064        Set5
61436.9496    9543.7298     919.6352      -0.9548       -0.2907       0.0619        253.07        86.45         5.9021        0.4935         2388          6734         0.0094        0.5676        0.8373        0.5040        Set5
61437.1112    9538.2833     916.9943      -0.9220       -0.3774       0.0869        247.74        85.01         4.5610        1.5032         1428          6825         0.0265        0.5756        1.0487        0.5760        Set5
61437.2817    9538.1795     918.9060      -0.7309       -0.6785       0.0736        227.13        85.78         5.7779        0.5391         3829          6829         0.0149        0.5651        1.4553        0.8928        Set5
61437.0761    9542.4089     921.1652      -0.9436       -0.3287       0.0382        250.79        87.81         4.0239        0.3886         1318          6867         0.0167        0.4290        0.7054        0.3456        Set5
61437.0598    9542.7697     920.5050      -0.9749       -0.2226       0.0078        257.14        89.55         4.6071        0.3997         2273          6870         0.0213        0.5930        0.9664        0.6192        Set5
61437.0396    9547.2067     922.4236      -0.9298       -0.3307       0.1614        250.42        80.71         5.4727        0.5365         366           6918         0.0064        0.5148        0.2286        0.2304        Set5
61437.3731    9534.0784     915.6213      -0.8268       -0.4200       0.3740        243.07        68.03         4.4889        0.4225         16958         6931         0.0328        1.8670        0.9467        1.8000        Set5
61437.1285    9535.0723     915.8219      0.9687        0.2453        0.0378        75.79         87.83         4.7510        0.4903         2182          6933         0.0119        0.4540        0.5788        0.3024        Set5
61437.1738    9538.0214     916.3112      -0.9670       -0.2067       0.1487        257.93        81.45         5.5423        0.5186         989           6956         0.0124        0.4298        0.8563        0.4896        Set5
61437.2514    9543.7277     921.0061      0.9047        0.3022        0.3002        71.53         72.53         4.8491        1.6257         812           7017         0.0200        0.6847        0.7729        0.3456        Set5
61437.1303    9544.9747     921.1409      0.9585        0.2699        0.0915        74.28         84.75         4.6071        0.3287         1118          7020         0.0099        0.4398        0.4589        0.2160        Set5
61437.4490    9536.1453     916.4806      -0.8012       -0.3661       0.4733        245.45        61.75         4.3343        0.0904         2418          7071         0.0109        0.6090        0.4463        0.3168        Set5
61437.2128    9537.4304     916.4036      -0.8121       -0.5834       0.0095        234.30        89.45         5.5972        0.5735         622           7076         0.0054        0.1926        0.4490        0.1584        Set5
61437.2859    9537.8320     917.1654      0.9538        0.1884        0.2341        78.83         76.46         5.3703        0.0936         696           7088         0.0065        0.5374        0.4679        0.2880        Set5
61437.2676    9540.7315     920.0467      0.9256        0.2087        0.3158        77.29         71.59         4.0632        0.1900         702           7108         0.0079        0.3397        0.3744        0.1728        Set5
61437.2312    9541.4739     920.3081      0.9240        0.3502        0.1536        69.24         81.16         4.4808        0.7301         1672          7109         0.0181        0.4152        0.8066        0.4176        Set5
61437.3917    9536.9510     917.1896      -0.8321       -0.4228       0.3588        243.06        68.97         5.2570        0.4361         823           7197         0.0095        0.6994        0.3423        0.2448        Set5
61437.3859    9541.9267     920.8051      -0.9343       -0.3174       0.1621        251.24        80.67         4.4084        0.4072         647           7247         0.0109        0.5465        0.2904        0.2304        Set5
61437.5511    9536.4691     916.9303      -0.9511       -0.3059       0.0417        252.17        87.61         5.5083        0.6406         1848          7299         0.0114        0.9166        0.4022        0.4176        Set5
61437.7724    9537.4661     918.7339      -0.9064       -0.4215       0.0272        245.06        88.44         4.0731        0.0658         16397         7321         0.0405        1.4332        1.5782        2.2896        Set5
61438.0376    9533.4178     917.2530      -0.7688       -0.6311       0.1032        230.62        84.08         5.3193        0.1762         23594         7386         0.0200        1.5605        1.3429        1.6992        Set5
61437.6241    9539.2449     919.8274      0.9686        0.2424        0.0556        75.95         86.81         5.4958        0.0774         2823          7424         0.0122        0.8336        0.9413        0.8928        Set5
61437.6662    9533.2650     915.2400      -0.6669       -0.2520       0.7012        249.30        45.47         5.2791        0.9465         647           7464         0.0077        0.4117        0.2406        0.1584        Set5
61438.2133    9536.2706     918.2171      -0.7229       -0.6747       0.1486        226.97        81.45         5.9289        0.0840         21273         7492         0.0178        1.5872        1.8879        2.6640        Set5
61437.5905    9540.5966     920.3047      -0.8504       -0.3301       0.4096        248.78        65.82         5.5423        0.3116         279           7534         0.0068        0.4756        0.3420        0.2448        Set5
61437.6977    9541.3502     921.0376      -0.9450       -0.2997       0.1310        252.40        82.47         5.4050        0.3635         816           7542         0.0092        0.5057        0.5344        0.3600        Set5
61437.6528    9544.4502     921.8196      0.9245        0.3724        0.0810        68.06         85.35         4.9465        0.3088         1418          7548         0.0115        0.5989        0.6094        0.4464        Set5
61437.7712    9539.2246     920.6356      0.9612        0.2681        0.0644        74.42         86.31         4.5243        0.4269         319           7629         0.0076        0.4004        0.2451        0.1584        Set5
61437.8935    9532.7407     915.0970      -0.6619       -0.4264       0.6165        237.21        51.94         4.6793        0.4353         578           7695         0.0075        0.4171        0.1725        0.1584        Set5
61437.9728    9539.1016     920.8439      -0.8765       -0.4523       0.1650        242.70        80.50         5.4398        1.6067         587           7756         0.0129        0.9446        0.2392        0.4032        Set5
61437.8083    9539.9353     920.8330      0.9455        0.3109        0.0963        71.80         84.47         5.1018        0.4981         653           7760         0.0093        0.5163        0.5193        0.2592        Set5
61438.0641    9533.1862     915.5351      -0.8125       -0.4326       0.3907        241.97        67.00         4.8849        1.4338         3879          7804         0.0240        1.3629        0.3440        0.7056        Set5
61437.9924    9533.3417     916.0673      -0.7267       -0.6735       0.1353        227.18        82.22         4.9062        0.4391         949           7806         0.0077        0.3246        0.3784        0.1584        Set5
61438.0645    9532.8299     916.2419      0.8297        0.5568        0.0388        56.14         87.77         4.6601        0.5077         1082          7867         0.0078        0.3545        0.3567        0.1728        Set5
61438.1055    9532.8155     916.7070      -0.8877       -0.4295       0.1656        244.18        80.47         5.2036        0.7553         678           7906         0.0079        0.2599        0.5475        0.2016        Set5
61438.2186    9538.7187     921.0000      0.9749        0.2177        0.0460        77.41         87.36         5.7931        0.2385         1281          7933         0.0080        0.7084        0.4267        0.4752        Set5
61438.3183    9532.5903     915.5885      0.7678        0.5977        0.2308        52.10         76.65         4.4720        1.0722         553           7943         0.0104        0.4362        0.1865        0.1584        Set5
61438.2976    9535.1459     917.7127      -0.9216       -0.3256       0.2112        250.54        77.81         4.7277        0.1249         2359          7960         0.0092        0.4851        0.4738        0.2736        Set5
61438.2764    9537.6489     919.6729      0.6833        0.6827        0.2589        45.03         75.00         3.2598        0.4731         865           7967         0.0159        0.3838        0.2694        0.1728        Set5
61438.3152    9538.3335     920.8183      0.9581        0.2845        0.0335        73.46         88.08         4.5314        0.2410         555           8023         0.0083        0.2803        0.3694        0.1728        Set5
61438.7178    9532.1911     916.3925      -0.8065       -0.5910       0.0182        233.77        88.95         5.5045        0.3189         16961         8036         0.0215        1.3163        1.6630        1.7712        Set5
61438.4199    9538.0770     921.1094      0.9777        0.1397        0.1571        81.87         80.96         5.3915        0.1794         997           8072         0.0082        0.5888        0.4216        0.3312        Set5
61438.6148    9532.4035     915.3204      -0.7492       -0.4971       0.4377        236.44        64.04         4.1567        0.3502         830           8088         0.0102        0.5058        0.2605        0.2016        Set5
61438.5869    9535.9441     918.9830      -0.9720       -0.2067       0.1117        257.99        83.59         4.1200        0.1099         1441          8114         0.0126        0.3895        0.4589        0.2160        Set5
61438.6346    9536.9127     920.4269      0.9683        0.2457        0.0463        75.76         87.35         6.2631        0.5010         6079          8120         0.0117        0.6218        1.3150        0.9792        Set5
61438.5563    9537.5703     920.7871      0.9359        0.1190        0.3314        82.75         70.64         5.2441        0.0990         678           8122         0.0059        0.4002        0.3504        0.2016        Set5
61438.6848    9531.9845     915.0114      -0.7551       -0.6316       0.1757        230.09        79.88         5.0121        1.4365         898           8137         0.0116        0.6393        0.2490        0.2448        Set5
61438.7517    9535.8213     920.2002      0.9753        0.2083        0.0735        77.94         85.78         7.3271        0.5402         9801          8171         0.0103        1.6635        1.3213        1.2816        Set5
61438.7421    9536.3836     919.8215      0.9696        0.1957        0.1465        78.59         81.57         5.5973        0.1915         3039          8233         0.0087        0.6112        0.8117        0.4608        Set5
61438.8429    9536.6726     921.2186      -0.9361       -0.2150       0.2782        257.06        73.85         4.8022        0.9158         1414          8247         0.0158        0.9594        0.3141        0.4176        Set5
61438.7254    9537.8157     920.4933      0.9506        0.3096        0.0249        71.96         88.57         4.9753        0.2167         1039          8254         0.0074        0.4556        0.3679        0.2160        Set5
61438.8043    9535.1168     920.3247      0.9781        0.1934        0.0763        78.81         85.62         6.4601        0.4568         3314          8282         0.0083        0.6608        0.9378        0.5472        Set5
61438.9917    9534.7061     920.8082      -0.8033       -0.4990       0.3251        238.15        71.03         4.7482        0.4154         1178          8347         0.0074        0.3911        0.2529        0.1584        Set5
61439.1297    9531.6237     916.1449      -0.9290       -0.2961       0.2220        252.32        77.17         5.4029        0.1746         4556          8380         0.0109        0.7326        0.7020        0.6192        Set5
61439.2939    9532.6482     917.6068      0.8588        0.4993        0.1150        59.83         83.40         5.2742        0.8955         2650          8417         0.0112        0.9581        0.2708        0.3744        Set5
61439.7091    9530.9643     916.0347      0.9511        0.3069        0.0346        72.12         88.02         4.0156        0.7287         1872          8582         0.0140        0.5820        0.3482        0.2304        Set5
61439.6875    9532.2008     917.4053      0.7712        0.6362        0.0204        50.48         88.83         4.2377        0.9755         965           8586         0.0127        0.5389        0.3084        0.2160        Set5
61439.8635    9532.2348     917.6599      0.6947        0.2884        0.6589        67.45         48.78         5.0538        0.0688         1212          8611         0.0070        0.4038        0.3375        0.2160        Set5
61440.0409    9530.6655     915.9556      0.7635        0.6308        0.1381        50.44         82.06         5.2886        0.1457         4959          8620         0.0079        0.5494        0.5417        0.3312        Set5
61440.0507    9531.8234     917.1639      0.9162        0.3706        0.1528        67.98         81.21         4.1949        0.7303         1671          8634         0.0135        0.5958        0.2947        0.2592        Set5
61440.0856    9531.9865     918.3047      -0.6144       -0.7876       0.0470        217.96        87.30         3.3902        1.2821         1104          8654         0.0223        0.3378        0.4899        0.1584        Set5
61440.0660    9531.9407     919.0851      -0.8630       -0.4867       0.1357        240.58        82.20         4.6723        1.2281         1227          8655         0.0145        0.2859        0.7029        0.2592        Set5
61440.2323    9531.0726     916.4699      -0.6552       -0.2875       0.6986        246.31        45.69         5.7149        1.5635         2949          8664         0.0131        1.1688        0.2068        0.5760        Set5
61440.2184    9532.0491     917.6834      0.7053        0.6876        0.1725        45.73         80.07         4.8498        0.5094         1803          8694         0.0106        0.2998        0.5525        0.2736        Set5
61440.2885    9533.3870     920.2529      0.9494        0.2990        0.0963        72.52         84.48         5.4301        0.5687         2927          8709         0.0131        0.9469        0.9678        0.7200        Set5
61440.3548    9534.7559     919.5993      0.9213        0.3779        0.0915        67.70         84.75         5.0043        0.9816         6105          8731         0.0319        1.2037        1.7418        1.3248        Set5
61440.3411    9530.4356     915.8830      -0.8429       -0.5309       0.0877        237.79        84.97         4.3622        1.1500         1893          8738         0.0110        0.2185        0.5203        0.2016        Set5
61440.4084    9530.4921     915.1943      0.7477        0.6458        0.1545        49.18         81.11         6.0657        1.0500         3195          8739         0.0086        0.5375        0.7312        0.3168        Set5
61440.4727    9531.6692     918.9118      -0.7286       -0.6849       0.0066        226.77        89.62         5.1837        0.4751         1179          8748         0.0085        0.4814        0.4830        0.1728        Set5
61440.3876    9532.7269     920.1859      0.8426        0.5376        0.0333        57.46         88.09         4.6153        0.0501         2673          8758         0.0092        0.5194        0.4302        0.3024        Set5
61440.4034    9534.4714     918.7838      -0.8841       -0.3726       0.2820        247.15        73.62         4.4729        0.2297         1199          8789         0.0114        0.5323        0.4239        0.2736        Set5
61440.4975    9531.0470     916.6472      -0.8273       -0.4000       0.3943        244.20        66.77         4.9247        0.9410         2006          8808         0.0110        0.8236        0.2354        0.3312        Set5
61440.4808    9532.0312     919.5424      -0.8422       -0.5240       0.1270        238.11        82.71         5.0308        0.7678         1172          8817         0.0067        0.4270        0.1681        0.1584        Set5
61440.4046    9533.5137     919.6485      0.9547        0.1909        0.2283        78.69         76.80         5.1316        0.3108         742           8833         0.0061        0.3807        0.2668        0.1728        Set5
61440.4897    9533.8738     919.4423      -0.9079       -0.3671       0.2024        247.98        78.32         5.2147        0.9534         1819          8841         0.0159        0.9387        0.5132        0.4752        Set5
61440.7125    9531.7457     918.0145      -0.9720       -0.2186       0.0866        257.32        85.03         5.9893        1.0323         675           8937         0.0062        0.1442        0.5916        0.1728        Set5
61441.1557    9530.0610     915.0937      -0.8832       -0.4234       0.2015        244.39        78.38         4.0568        0.3091         11841         8955         0.0277        1.1060        0.8449        0.9648        Set5
61441.2268    9531.3140     918.1076      0.9167        0.3947        0.0629        66.70         86.39         3.4724        0.5556         761           8991         0.0138        0.3070        0.3951        0.1584        Set5
61441.2932    9531.2429     918.6466      -0.9708       -0.2162       0.1042        257.44        84.02         5.7895        0.2333         2622          8994         0.0086        0.6105        0.5872        0.3888        Set5
61441.2257    9531.6532     918.7541      -0.9651       -0.2415       0.1009        255.95        84.21         4.8769        0.7671         390           8999         0.0063        0.3025        0.3648        0.1584        Set5
61441.3387    9531.5813     917.6688      0.9345        0.1928        0.2991        78.34         72.60         4.7019        1.4630         757           9022         0.0089        0.4431        0.3096        0.1584        Set5
61441.7549    9531.6594     919.2822      0.8200        0.5573        0.1305        55.80         82.50         5.9043        1.3303         11671         9029         0.0239        2.1601        0.6590        1.4256        Set5
61441.8394    9530.6490     916.2649      -0.8606       -0.5019       0.0861        239.75        85.06         6.8261        0.6794         13175         9082         0.0103        1.4966        0.6106        0.9648        Set5
61441.6866    9531.9533     920.0926      -0.8337       -0.5454       0.0863        236.81        85.05         4.4099        1.2125         1374          9091         0.0168        0.7884        0.2797        0.3024        Set5
61442.0138    9531.3115     917.2794      0.7838        0.6088        0.1226        52.16         82.96         4.9025        1.6196         527           9147         0.0097        0.1414        0.5049        0.1728        Set5
61442.1146    9531.2947     919.2372      0.8764        0.4746        0.0819        61.56         85.30         4.9960        0.7839         1122          9149         0.0074        0.4020        0.3465        0.1584        Set5
61442.4426    9530.4838     917.4475      0.9931        0.0999        0.0608        84.25         86.52         4.3238        0.6756         14780         9197         0.0507        1.4786        1.7485        1.6560        Set5
61442.3956    9530.9625     917.5565      0.7973        0.5223        0.3026        56.77         72.39         5.2849        2.0779         990           9219         0.0097        0.1783        0.6419        0.2016        Set5
61442.6338    9530.0292     916.5869      0.8474        0.3064        0.4335        70.12         64.31         4.8102        1.0226         1409          9239         0.0085        0.3670        0.4124        0.2016        Set5
