X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61435.5130    9572.5380     925.3567      -0.9887       0.1488        0.0204        278.56        88.83         5.6343        1.0728         6189          3250         0.0167        0.3998        1.4745        0.7488        Set1
61435.5760    9546.3958     916.8365      -0.9690       -0.0684       0.2375        265.96        76.26         4.2291        0.6417         866           3295         0.0133        0.5111        0.4844        0.2880        Set1
61435.5598    9547.6340     918.9737      -0.9721       -0.2114       0.1017        257.73        84.16         4.7171        1.0018         1954          3306         0.0137        0.6209        0.2595        0.2592        Set1
61435.5754    9548.0041     919.2565      0.9956        -0.0071       0.0936        90.41         84.63         3.3375        0.1293         1063          3311         0.0172        0.3670        0.3839        0.2016        Set1
61435.7497    9549.5487     921.3705      -0.9933       -0.0037       0.1155        269.79        83.37         3.7339        0.3521         50093         3328         0.0704        2.3800        1.6782        3.3696        Set1
61435.5443    9553.6896     918.4325      -0.9709       -0.0433       0.2354        267.45        76.38         4.0292        0.1167         2113          3350         0.0099        0.4369        0.3855        0.1728        Set1
61435.5680    9554.1929     922.8160      0.9799        -0.0643       0.1886        93.75         79.13         3.4442        0.4043         6281          3351         0.0354        0.8655        0.5663        0.6192        Set1
61435.6648    9556.3501     923.7324      -0.9425       0.0898        0.3220        275.44        71.22         4.3288        0.6633         309           3374         0.0148        0.6178        0.3036        0.2448        Set1
61435.5835    9571.8428     926.8944      -0.9429       -0.1597       0.2922        260.39        73.01         3.9690        0.4893         471           3404         0.0173        0.3704        0.5784        0.2592        Set1
61435.6158    9574.8031     923.7675      -0.8329       0.2210        0.5074        284.86        59.51         4.4247        0.2083         970           3428         0.0083        0.3599        0.3619        0.2016        Set1
61435.5547    9575.9503     920.6253      -0.9619       0.1509        0.2278        278.92        76.83         4.9212        1.3039         1645          3433         0.0104        0.3948        0.5182        0.2448        Set1
61435.6665    9576.4775     920.2282      -0.7391       -0.0726       0.6697        264.39        47.96         3.9958        0.2272         2492          3437         0.0169        0.5328        0.4244        0.3312        Set1
61435.6260    9554.2513     919.1606      0.9990        -0.0375       0.0223        92.15         88.72         4.4581        0.2692         1529          3503         0.0124        0.5447        0.4026        0.2592        Set1
61435.7802    9571.4906     927.5092      -0.9376       -0.0967       0.3340        264.11        70.49         4.7880        0.1586         926           3555         0.0131        0.6048        0.7470        0.5040        Set1
61435.6727    9572.7118     926.6089      -0.9554       -0.1137       0.2725        263.22        74.19         5.3883        0.3058         3153          3561         0.0131        0.9100        0.6909        0.6480        Set1
61435.7420    9572.9118     925.4646      -0.9819       0.0236        0.1877        271.38        79.18         4.9567        0.3558         6304          3566         0.0152        0.6300        1.0006        0.5616        Set1
61435.9757    9545.7446     917.6450      -0.9696       -0.0312       0.2428        268.16        75.95         5.3318        0.2490         20578         3584         0.0233        1.4692        1.4152        2.0016        Set1
61435.8628    9551.2108     921.6763      -0.9987       0.0440        0.0243        272.52        88.61         4.2204        0.4385         6083          3610         0.0228        0.9830        0.5843        0.7344        Set1
61435.7775    9572.3667     927.4082      -0.9937       -0.1092       0.0252        263.73        88.56         5.1354        0.0889         6031          3687         0.0163        0.8987        1.0756        1.0512        Set1
61435.8288    9573.3060     925.2860      -0.9816       -0.0363       0.1875        267.88        79.19         3.8355        0.1632         1842          3695         0.0135        0.4790        0.4286        0.2736        Set1
61435.7569    9573.7881     925.8927      0.9785        -0.0383       0.2028        92.24         78.30         4.9309        0.3200         7679          3702         0.0133        0.5397        0.9701        0.5616        Set1
61435.8435    9575.2177     923.7271      -0.9654       0.2577        0.0404        284.94        87.69         3.9911        0.4522         2277          3706         0.0123        0.4131        0.3413        0.2160        Set1
61435.8729    9577.0022     920.3156      -0.6866       0.2066        0.6971        286.75        45.81         4.5930        0.3438         2611          3713         0.0137        0.6160        0.4962        0.4176        Set1
61435.8947    9577.5169     919.6390      -0.9755       0.2015        0.0882        281.67        84.94         5.2283        0.5296         10252         3718         0.0162        0.6145        0.9872        0.6624        Set1
61435.9200    9543.5685     916.6224      -0.9695       -0.1141       0.2171        263.29        77.46         5.3357        0.0870         7546          3724         0.0144        1.1438        1.1403        1.1664        Set1
61435.9882    9547.2779     919.3919      -0.9725       -0.0118       0.2327        269.31        76.55         4.1906        0.7078         9915          3739         0.0368        1.5278        0.9810        1.1376        Set1
61435.8746    9548.6510     920.0320      -0.9904       -0.1034       0.0919        264.04        84.73         4.5119        1.6297         982           3745         0.0148        0.6524        0.2572        0.2880        Set1
61435.9889    9574.3045     925.3404      -0.9787       0.2005        0.0439        281.58        87.48         4.6621        0.3125         14100         3858         0.0264        0.9549        1.3036        1.2672        Set1
61436.0904    9540.6562     916.3794      -0.9893       -0.1238       0.0773        262.87        85.57         5.9214        0.3240         4809          3874         0.0176        1.6716        1.1727        1.4976        Set1
61435.9735    9541.2048     916.6855      0.9912        0.1325        0.0072        82.39         89.59         5.3600        0.3402         648           3875         0.0082        0.3354        0.5252        0.2016        Set1
61436.0510    9544.9961     917.1210      -0.8969       -0.0660       0.4373        265.79        64.07         4.9742        0.7210         2267          3883         0.0131        0.5200        0.7583        0.4464        Set1
61436.0304    9546.4523     918.8081      -0.9276       -0.1604       0.3373        260.19        70.28         4.5479        0.1478         4318          3892         0.0145        0.7310        0.6111        0.4752        Set1
61436.0232    9550.5666     921.5977      -0.8840       -0.3210       0.3398        250.04        70.13         5.1821        3.9029         998           3914         0.0114        0.2114        0.5972        0.1584        Set1
61436.1063    9551.3693     922.3153      -0.9655       0.1623        0.2036        279.54        78.25         5.4982        0.9199         3237          3917         0.0185        1.2206        0.4888        0.6768        Set1
61435.9588    9552.1069     922.2848      -0.9660       0.2078        0.1536        282.14        81.16         3.5877        0.4383         1105          3919         0.0188        0.4242        0.5823        0.2592        Set1
61436.0166    9552.9787     922.8466      -0.9068       -0.2323       0.3519        255.63        69.40         5.4548        0.7118         707           3927         0.0097        0.7060        0.2568        0.3024        Set1
61436.0312    9542.7686     916.2453      -0.9626       -0.2251       0.1508        256.84        81.33         5.2568        0.0621         494           4006         0.0056        0.3733        0.4161        0.2160        Set1
61436.2122    9542.8564     917.2321      -0.9751       -0.1193       0.1867        263.03        79.24         5.0769        0.1296         8427          4009         0.0193        1.2685        1.4316        1.6992        Set1
61436.3725    9549.5743     922.7411      -0.7334       -0.1422       0.6648        259.03        48.34         4.6109        0.0945         994           4037         0.0154        0.7532        0.6347        0.5760        Set1
61436.0328    9551.8889     921.9798      0.9853        0.0845        0.1485        85.10         81.46         4.0932        0.1928         1362          4047         0.0104        0.3112        0.4493        0.2160        Set1
61436.0667    9573.4417     925.7215      -0.9078       0.0941        0.4087        275.92        65.88         5.4854        2.8534         494           4081         0.0074        0.1220        0.4938        0.1872        Set1
61436.7638    9543.1276     918.7439      -0.9633       -0.0239       0.2674        268.58        74.49         5.7035        0.7017         99858         4109         0.0822        7.4114        2.5878        14.2848       Set1
61436.2060    9541.7745     917.0435      -0.9830       -0.0308       0.1808        268.20        79.58         4.2137        0.5803         1161          4113         0.0228        0.9206        0.6465        0.6624        Set1
61436.2036    9542.2624     916.3862      -0.9635       -0.0654       0.2595        266.12        74.96         4.8981        1.3860         335           4125         0.0147        0.4021        0.7064        0.2880        Set1
61436.1872    9546.5102     919.2602      -0.9978       -0.0657       0.0069        266.23        89.60         4.7932        2.1716         278           4141         0.0110        0.4721        0.2216        0.1584        Set1
61436.2300    9550.3720     922.3323      -0.8197       0.2450        0.5178        286.64        58.82         4.6002        0.1854         605           4160         0.0070        0.3023        0.3269        0.1584        Set1
61436.2539    9578.3172     919.5338      -0.9547       0.2855        0.0833        286.65        85.22         4.9619        0.3894         1593          4203         0.0172        1.1486        0.5637        0.6624        Set1
61436.2151    9539.4571     916.0549      0.9888        -0.0989       0.1115        95.71         83.60         5.5965        0.4577         536           4209         0.0062        0.5326        0.2667        0.2016        Set1
61436.3743    9543.8229     917.8999      -0.9143       -0.0447       0.4025        267.20        66.26         4.6244        0.0796         4661          4246         0.0155        0.9137        0.7546        0.7344        Set1
61436.2740    9544.4023     917.3413      -0.9988       0.0480        0.0133        272.75        89.24         4.1023        0.2026         4455          4251         0.0258        0.9778        0.8601        0.8208        Set1
61436.3136    9545.5190     918.3957      -0.9970       -0.0020       0.0768        269.88        85.59         5.1737        0.4505         5157          4262         0.0140        0.9969        0.4868        0.5904        Set1
61436.2146    9546.6984     920.3930      -0.9929       0.1114        0.0410        276.40        87.65         4.5054        0.3829         1848          4267         0.0138        0.5510        0.4751        0.2736        Set1
61436.2218    9550.8370     922.4536      0.9987        -0.0499       0.0108        92.86         89.38         6.2439        0.7714         770           4291         0.0083        1.0324        0.3972        0.4752        Set1
61436.2795    9576.6061     921.9456      -0.9458       0.0583        0.3194        273.53        71.37         4.8116        0.4332         897           4317         0.0111        0.5660        0.3849        0.2016        Set1
61436.2945    9578.2140     920.0643      -0.9201       0.0196        0.3912        271.22        66.97         3.3346        0.1111         695           4326         0.0166        0.5757        0.4099        0.2736        Set1
61436.3965    9547.2426     921.0853      -0.9820       0.1611        0.0986        279.31        84.34         5.8224        1.0693         2430          4386         0.0141        1.3355        0.6298        0.7920        Set1
61436.4415    9547.6364     920.5497      -0.9932       0.0728        0.0913        274.19        84.76         5.1596        0.1261         11348         4388         0.0199        1.3052        1.0900        1.4400        Set1
61436.4534    9550.2025     922.9963      -0.8485       -0.0959       0.5204        263.55        58.64         5.3630        0.4349         227           4397         0.0063        0.3968        0.2793        0.1584        Set1
61436.3912    9576.4331     922.9170      0.9946        -0.0812       0.0648        94.67         86.29         4.0716        0.5902         39876         4413         0.0413        0.9410        1.8653        1.7424        Set1
61436.3259    9577.5430     921.5212      -0.9796       0.1768        0.0956        280.23        84.52         3.8435        1.0551         970           4426         0.0136        0.3760        0.3423        0.1728        Set1
61436.3929    9578.1651     920.4039      -0.9270       0.1735        0.3324        280.60        70.58         4.8457        0.6952         595           4431         0.0133        0.7155        0.4216        0.3024        Set1
61436.5086    9547.1011     921.2370      -0.8926       -0.1552       0.4232        260.14        64.96         4.8181        0.5512         648           4472         0.0079        0.4326        0.3155        0.2016        Set1
61436.5413    9575.5093     925.1742      -0.9988       -0.0152       0.0464        269.13        87.34         5.4831        0.5785         30906         4495         0.0365        1.2348        3.0416        3.3264        Set1
61436.4973    9577.8551     920.6651      -0.8488       0.2859        0.4448        288.62        63.59         4.5358        0.7419         136           4516         0.0086        0.3776        0.1920        0.1584        Set1
61436.6553    9547.8164     921.6177      -0.9784       -0.0173       0.2062        268.99        78.10         4.8712        0.5074         1126          4572         0.0128        0.4873        0.7960        0.5040        Set1
61436.5695    9575.9244     923.9003      -0.9986       0.0534        0.0059        273.06        89.66         3.3806        0.2621         1633          4599         0.0127        0.3355        0.3042        0.1728        Set1
61436.7025    9575.2093     926.1639      -0.9626       -0.0831       0.2579        265.07        75.06         3.9488        0.5517         1312          4702         0.0134        0.5835        0.2947        0.2736        Set1
61436.6378    9576.3012     924.9811      -0.9956       0.0063        0.0930        270.36        84.67         5.2369        1.0114         2037          4721         0.0104        0.3995        0.7616        0.2880        Set1
61436.6401    9578.6545     920.6175      -0.9810       0.1275        0.1459        277.40        81.61         2.5681        0.4893         314           4737         0.0198        0.3858        0.2881        0.1584        Set1
61436.7483    9575.3303     926.4063      -0.8150       -0.0170       0.5792        268.81        54.61         4.5605        0.5186         230           4782         0.0083        0.4013        0.2382        0.1584        Set1
61436.8215    9575.8597     926.0254      -0.9198       0.2634        0.2907        285.98        73.10         4.4362        0.1522         1143          4787         0.0100        0.4691        0.4508        0.3024        Set1
61436.8515    9577.5416     922.2358      -0.7868       0.0669        0.6135        274.86        52.15         5.0958        0.3771         380           4798         0.0092        0.4652        0.3436        0.2736        Set1
61437.0945    9536.3398     915.9933      -0.8508       -0.0747       0.5201        264.98        58.66         4.7245        0.2635         15771         4809         0.0418        2.2529        1.3326        3.0528        Set1
61436.8502    9539.8880     918.5575      -0.9959       -0.0522       0.0745        267.00        85.73         5.4134        1.8509         118           4813         0.0062        0.5295        0.1081        0.1584        Set1
61436.8820    9541.3615     918.9016      -0.9383       0.0567        0.3411        273.46        70.06         4.7326        0.4573         543           4818         0.0095        0.3059        0.4575        0.2016        Set1
61436.8133    9546.5989     921.1936      0.9971        -0.0490       0.0585        92.81         86.65         6.0725        0.5520         1530          4830         0.0074        0.7807        0.5564        0.4752        Set1
61436.9571    9547.1641     922.0613      -0.9608       -0.2757       0.0299        253.99        88.28         3.0806        0.2428         2042          4839         0.0345        0.8569        0.7108        0.5472        Set1
61437.0628    9538.4306     917.7242      0.9674        0.0984        0.2334        84.19         76.50         5.3184        0.2788         1012          4888         0.0134        0.9633        0.6129        0.5904        Set1
61437.0362    9542.2669     920.2024      0.9593        -0.0146       0.2819        90.87         73.63         4.8700        0.2579         1310          4905         0.0096        0.4040        0.4989        0.2736        Set1
61437.0598    9542.7293     920.5128      0.9942        0.1018        0.0336        84.15         88.07         5.2944        0.2113         8021          4908         0.0253        1.4455        1.5601        1.6704        Set1
61437.1199    9545.0077     921.1535      -0.9877       -0.1563       0.0105        261.01        89.40         4.9551        0.1767         2183          5032         0.0116        0.5860        0.5736        0.3744        Set1
61437.0457    9576.7509     924.2731      0.9796        -0.2003       0.0166        101.55        89.05         4.1318        0.6229         1142          5067         0.0135        0.3148        0.5002        0.2160        Set1
61437.1471    9534.8215     915.6863      -0.9968       -0.0801       0.0050        265.40        89.71         5.5391        0.3315         5734          5084         0.0118        1.0868        0.6035        0.7488        Set1
61437.1701    9537.9505     916.3555      -0.9904       -0.0354       0.1337        267.95        82.32         5.1514        0.4051         782           5102         0.0144        0.7655        0.7389        0.5040        Set1
61437.3036    9537.5503     917.2113      0.9734        0.0929        0.2094        84.55         77.92         5.9165        0.4053         4191          5103         0.0157        1.7036        0.7699        1.3536        Set1
61437.3305    9540.4100     919.4199      -0.8386       -0.0055       0.5447        269.62        57.00         4.4629        0.2395         1087          5122         0.0140        0.5924        0.5570        0.5040        Set1
61437.2932    9541.2425     920.0194      0.9666        0.0405        0.2530        87.60         75.35         4.1555        0.0730         8758          5126         0.0270        1.3872        1.0750        1.5120        Set1
61437.2191    9543.8357     921.0154      0.9492        -0.0656       0.3078        93.95         72.07         5.8070        0.6876         1881          5146         0.0079        0.3063        0.7422        0.2736        Set1
61437.3970    9534.9063     916.2177      -0.7474       -0.1114       0.6549        261.53        49.09         4.0217        0.4646         2847          5205         0.0318        1.1343        0.6799        0.9360        Set1
61437.2803    9537.8167     916.7464      0.9925        0.1158        0.0380        83.35         87.82         5.0157        0.1983         423           5220         0.0083        0.4835        0.4082        0.2016        Set1
61437.3425    9541.3706     920.7659      -0.9104       0.0273        0.4128        271.71        65.62         4.3923        0.5649         611           5237         0.0109        0.2768        0.4172        0.2016        Set1
61437.3455    9543.3644     921.3048      0.9856        -0.1625       0.0460        99.36         87.36         4.8788        0.3007         5773          5249         0.0224        1.1098        1.2175        1.1088        Set1
61437.2122    9543.7530     920.4813      -0.9912       -0.1305       0.0243        262.50        88.61         4.9875        0.4229         770           5250         0.0069        0.5303        0.2300        0.2448        Set1
61437.4098    9578.0308     923.2375      -0.9695       -0.0065       0.2451        269.61        75.81         4.9558        0.5659         1629          5286         0.0184        0.6085        1.0641        0.7344        Set1
61437.2370    9579.0338     921.6117      -0.9547       0.2960        0.0299        287.23        88.29         4.5056        1.0588         350           5298         0.0112        0.1888        0.4719        0.1584        Set1
61437.3962    9533.8536     915.4506      -0.9794       -0.2016       0.0114        258.37        89.35         5.6310        1.0774         714           5301         0.0069        0.4807        0.1708        0.1584        Set1
61437.3481    9542.0780     920.7699      0.9840        0.0006        0.1782        89.97         79.74         4.2008        0.2708         667           5326         0.0093        0.5031        0.4095        0.2160        Set1
61437.4941    9534.1329     916.0180      0.9775        0.0695        0.1992        85.94         78.51         4.6389        0.9188         820           5383         0.0088        0.4532        0.1789        0.1584        Set1
61437.5723    9536.3769     916.8818      0.9689        0.1050        0.2239        83.81         77.06         6.2845        1.6526         1163          5393         0.0107        1.1118        0.2621        0.4320        Set1
61437.5043    9544.3368     920.8398      -0.9937       0.0444        0.1027        272.56        84.11         3.8749        0.4261         3599          5436         0.0260        0.6833        0.6702        0.5184        Set1
61437.6315    9578.5255     923.3937      -0.8577       0.3284        0.3955        290.95        66.70         3.6260        1.7600         3311          5464         0.0614        1.1253        1.4712        1.2960        Set1
61437.6417    9533.8932     916.4278      0.9673        0.0652        0.2453        86.15         75.80         3.7660        0.3772         4701          5474         0.0242        0.7038        0.7842        0.6192        Set1
61437.6508    9539.2332     920.0089      -0.9711       -0.2091       0.1149        257.85        83.40         4.5342        0.2935         3698          5498         0.0334        1.5350        1.4141        1.6560        Set1
61437.6140    9539.4012     919.2481      0.9898        0.0844        0.1145        85.13         83.42         5.1471        0.2875         159           5500         0.0068        0.3492        0.5199        0.2016        Set1
61437.6283    9540.1327     919.9072      -0.9637       0.0286        0.2656        271.70        74.60         4.0880        0.1654         1622          5507         0.0182        0.7685        0.7255        0.5184        Set1
61437.5871    9540.4815     921.0228      -0.9989       0.0024        0.0474        270.14        87.28         5.5420        0.2081         2161          5512         0.0079        0.6420        0.4728        0.4176        Set1
61437.5841    9544.7444     921.9883      -0.9910       -0.1067       0.0809        263.85        85.36         4.2519        0.3626         2258          5528         0.0159        0.4660        0.6252        0.3888        Set1
61437.6792    9545.6946     922.0146      0.9566        -0.1016       0.2730        96.06         74.16         5.5196        0.1374         6159          5532         0.0111        0.7521        0.8355        0.8352        Set1
61437.6755    9534.2310     917.0897      -0.8653       0.5005        0.0270        300.05        88.45         5.7634        1.0244         1452          5563         0.0124        0.3312        1.0748        0.3600        Set1
61437.6545    9540.6085     920.6488      0.9961        0.0334        0.0812        88.08         85.34         4.2724        0.1094         809           5595         0.0092        0.4785        0.3398        0.2736        Set1
61437.7270    9541.2474     921.1008      -0.9830       -0.1495       0.1064        261.35        83.89         4.7098        0.2949         713           5607         0.0106        0.4519        0.6037        0.3312        Set1
61437.7785    9534.6855     916.6031      -0.9892       0.1018        0.1059        275.88        83.92         4.1878        1.7358         371           5652         0.0125        0.4360        0.2761        0.1872        Set1
61437.8972    9537.1985     918.8976      -0.9713       -0.1650       0.1712        260.36        80.14         5.3391        0.4232         2079          5664         0.0124        0.6404        0.9942        0.5904        Set1
61437.8018    9540.0838     920.7308      0.9858        0.0281        0.1657        88.37         80.46         4.6447        0.2412         998           5690         0.0098        0.3531        0.5918        0.2736        Set1
61437.7211    9544.2891     921.6567      0.9719        0.1686        0.1641        80.16         80.55         5.2818        0.3096         842           5706         0.0076        0.3162        0.4627        0.2160        Set1
61437.9428    9536.7010     918.6423      -0.9502       0.2439        0.1942        284.40        78.80         6.2554        3.6792         500           5752         0.0101        0.4511        0.9115        0.2448        Set1
61437.8433    9541.4707     921.4294      0.9812        0.0570        0.1842        86.67         79.39         4.6410        0.1363         362           5792         0.0070        0.3687        0.3792        0.1728        Set1
61437.9252    9533.1573     915.9222      -0.8700       -0.0479       0.4906        266.85        60.62         4.0073        0.6752         901           5831         0.0113        0.4736        0.2754        0.2016        Set1
61437.9639    9534.8258     916.9837      0.9959        -0.0744       0.0512        94.27         87.06         5.0074        0.5816         989           5836         0.0097        0.2838        0.6010        0.2448        Set1
61438.0588    9532.9091     916.5436      -0.9726       -0.1385       0.1866        261.90        79.25         5.6512        1.0041         1131          5883         0.0083        0.2730        0.6956        0.2304        Set1
61438.2010    9535.2372     917.3698      -0.9804       0.0946        0.1729        275.51        80.04         5.1710        0.4092         1545          5923         0.0097        0.4590        0.7112        0.3600        Set1
61438.1603    9537.8799     919.8526      0.9951        0.0244        0.0953        88.59         84.53         5.6701        0.1784         829           5932         0.0050        0.5094        0.3238        0.2736        Set1
61438.2081    9538.7614     921.0421      0.9799        0.1994        0.0060        78.50         89.66         6.1439        0.3700         1012          5941         0.0083        1.0907        0.4488        0.6768        Set1
61438.4190    9537.4284     919.7625      -0.9881       -0.1452       0.0505        261.64        87.11         5.5124        0.8820         688           6002         0.0101        0.8087        0.3038        0.3456        Set1
61438.4852    9537.8082     920.9490      0.9618        0.0835        0.2608        85.04         74.88         6.4107        0.4640         4543          6004         0.0097        1.1562        0.4995        0.8064        Set1
61438.5713    9536.0361     919.0291      -0.9649       -0.2067       0.1622        257.91        80.67         4.0353        0.1704         1211          6053         0.0125        0.3905        0.3861        0.2160        Set1
61438.6089    9536.6686     919.3496      0.9929        0.1156        0.0271        83.36         88.45         5.6930        0.4498         2023          6056         0.0080        0.7767        0.3297        0.4032        Set1
61438.7595    9535.8490     920.1080      0.9928        0.0896        0.0798        84.84         85.42         6.4972        0.1461         40163         6059         0.0208        2.5650        2.2210        5.1840        Set1
61438.6906    9537.9265     920.4001      0.9993        0.0250        0.0269        88.57         88.46         4.2785        0.9643         1655          6104         0.0217        0.9345        0.5645        0.4896        Set1
61438.8091    9536.8808     921.2441      -0.9638       -0.0220       0.2658        268.69        74.59         4.8420        0.6210         793           6140         0.0094        0.5701        0.3026        0.2016        Set1
61439.1558    9534.9680     919.2990      0.9558        -0.1354       0.2609        98.06         74.87         5.5693        0.4182         4553          6179         0.0126        0.6605        1.1267        0.7056        Set1
61438.9709    9578.9845     925.2425      -0.9773       0.1769        0.1165        280.26        83.31         4.3891        0.8793         476           6194         0.0161        0.2686        0.6495        0.3024        Set1
61438.9322    9579.0954     924.7021      0.9460        -0.1678       0.2773        100.06        73.90         3.9367        0.2673         328           6195         0.0114        0.3365        0.3916        0.1728        Set1
61439.0893    9531.6280     915.9539      -0.9524       -0.2551       0.1670        255.01        80.39         4.6061        0.7204         751           6199         0.0096        0.4441        0.2275        0.1584        Set1
61439.0890    9535.6862     921.1183      -0.9880       -0.0648       0.1401        266.25        81.94         5.0496        0.3451         774           6214         0.0073        0.5121        0.3087        0.2160        Set1
61439.1640    9531.5606     916.2198      -0.9532       -0.2218       0.2056        256.90        78.14         4.8725        0.6824         859           6236         0.0082        0.4843        0.2796        0.2160        Set1
61439.1507    9533.8859     918.1665      0.9955        0.0722        0.0606        85.85         86.52         4.6612        0.3963         498           6240         0.0078        0.5173        0.2159        0.2016        Set1
61439.1583    9579.3144     925.3281      -0.9312       0.3543        0.0858        290.83        85.08         4.8284        0.5347         181           6252         0.0099        0.2939        0.5188        0.1584        Set1
61439.3413    9579.8747     924.5150      -0.9461       0.0200        0.3232        271.21        71.14         3.5517        0.0825         1092          6259         0.0249        0.7562        0.7298        0.6480        Set1
61439.2558    9579.9010     925.1045      0.9815        0.0927        0.1675        84.61         80.36         4.9779        0.4404         250           6286         0.0105        0.6004        0.3296        0.2592        Set1
61439.2829    9579.7873     925.4833      -0.9939       0.0131        0.1094        270.75        83.72         4.9849        0.8249         145           6287         0.0064        0.2011        0.4069        0.1584        Set1
61439.2319    9580.0301     925.5328      -0.9880       -0.1544       0.0040        261.12        89.77         3.8850        0.1607         336           6291         0.0140        0.4205        0.5405        0.2448        Set1
61439.4699    9531.3459     915.1030      -0.9969       -0.0570       0.0543        266.73        86.89         4.9690        0.4139         1210          6331         0.0079        0.4238        0.3762        0.2160        Set1
61440.0302    9532.4825     918.3645      -0.9355       0.1468        0.3213        278.92        71.26         4.4486        0.3343         9394          6360         0.0363        1.7782        1.5966        1.9584        Set1
61440.3663    9534.1175     919.7744      0.9838        -0.0190       0.1782        91.11         79.73         5.5178        0.1907         16497         6404         0.0252        1.7833        2.3497        3.6000        Set1
61440.3778    9532.8566     919.3201      -0.9917       0.1206        0.0436        276.93        87.50         4.4526        0.3544         879           6446         0.0121        0.5280        0.3985        0.2304        Set1
61440.3155    9533.2332     920.5029      0.9937        0.0793        0.0789        85.44         85.48         4.9486        0.3287         601           6454         0.0067        0.4074        0.2953        0.1728        Set1
61440.3880    9534.6636     918.9797      -0.9776       -0.1392       0.1579        261.90        80.92         5.2960        0.3795         926           6462         0.0080        0.4081        0.5157        0.2448        Set1
61440.4507    9531.3121     916.7493      -0.9912       -0.0856       0.1006        265.06        84.22         5.9435        1.0532         1041          6470         0.0057        0.5473        0.1557        0.1728        Set1
61440.5302    9533.2545     919.1524      0.9917        0.0192        0.1273        88.89         82.69         5.4447        0.2635         1490          6488         0.0096        0.5519        0.6233        0.4464        Set1
61441.1674    9530.1556     915.2586      -0.8920       -0.2068       0.4019        256.95        66.30         4.1826        0.0718         1523          6533         0.0109        0.4150        0.4598        0.2448        Set1
61441.2453    9531.4283     918.4263      -0.9907       -0.1276       0.0463        262.66        87.35         5.1031        0.5203         6758          6542         0.0158        0.6998        1.1879        0.8496        Set1
61441.3512    9532.2403     919.9050      -0.9753       -0.2184       0.0342        257.38        88.04         4.8927        0.4593         536           6570         0.0093        0.4300        0.4242        0.2016        Set1
61442.2615    9530.2084     916.1362      -0.9726       0.1946        0.1270        281.31        82.70         5.6924        0.6845         1067          6630         0.0074        0.4682        0.4026        0.2016        Set1
61442.4085    9530.6625     917.3205      0.9924        0.0653        0.1041        86.23         84.02         4.5884        0.3118         17278         6641         0.0388        1.5011        1.5478        2.0736        Set1
61443.2905    9530.5211     918.0682      0.9392        -0.3434       0.0068        110.09        89.61         5.3692        0.1515         130           6688         0.0050        0.3740        0.4117        0.1872        Set1
61443.4181    9530.6656     918.8073      -0.9871       -0.1449       0.0679        261.65        86.10         5.1690        0.4580         742           6714         0.0070        0.4466        0.3237        0.2160        Set1
61443.4927    9530.9198     918.5684      0.9962        -0.0876       0.0020        95.02         89.88         4.4801        0.7456         753           6721         0.0140        0.8068        0.4685        0.4176        Set1
61443.5791    9530.0682     916.9023      0.9949        0.0940        0.0365        84.60         87.91         3.6703        0.0833         3259          6726         0.0170        0.5983        0.5398        0.4608        Set1
61443.8155    9530.1473     917.4285      0.9858        0.0638        0.1552        86.30         81.07         6.3376        0.2936         4874          6760         0.0071        0.9872        0.4360        0.6048        Set1
61444.6351    9529.9428     915.3999      0.9807        -0.0438       0.1908        92.56         79.00         4.7305        0.3620         986           6826         0.0080        0.3308        0.4051        0.1728        Set1
61444.9645    9530.1306     916.0810      -0.9696       0.0550        0.2386        273.25        76.20         4.0842        0.2731         218           6853         0.0117        0.3472        0.3484        0.1584        Set1
61445.0355    9530.4344     916.5383      0.9407        -0.3385       0.0223        109.79        88.72         3.2441        0.0435         154           6858         0.0105        0.3133        0.3364        0.1584        Set1
61445.5882    9530.1312     915.3551      0.9895        -0.1005       0.1039        95.80         84.04         6.2754        0.1243         436           6896         0.0040        0.3867        0.4488        0.2160        Set1
61445.5939    9530.5276     915.8279      0.9813        -0.1339       0.1379        97.77         82.07         6.8427        0.4245         534           6898         0.0047        0.6919        0.2612        0.3312        Set1
61445.8004    9530.4415     917.4239      -0.9391       0.0244        0.3428        271.49        69.95         2.7657        0.3553         523           6915         0.0266        0.4183        0.4917        0.2880        Set1
61445.8099    9530.6389     917.1846      0.9293        -0.3223       0.1802        109.13        79.62         4.1255        0.6148         149           6916         0.0092        0.3282        0.3095        0.1584        Set1
61445.9229    9530.5491     918.2015      -0.9972       0.0532        0.0516        273.05        87.04         6.0704        0.2913         3893          6921         0.0078        0.8997        0.5645        0.5328        Set1
61445.8480    9531.0984     916.7385      -0.9934       0.1061        0.0431        276.10        87.53         5.8563        1.5684         85            6928         0.0062        0.2727        0.5189        0.1728        Set1
61445.8950    9530.9664     916.8691      -0.9149       0.3182        0.2485        289.18        75.61         4.7158        1.0539         88            6945         0.0105        0.3529        0.4570        0.1584        Set1
61451.5335    9530.9804     914.1284      0.9092        0.0487        0.4134        86.94         65.58         5.2447        0.6106         492           7054         0.0120        0.7109        0.2875        0.3312        Set1
61455.1308    9534.1898     915.4798      -0.9882       -0.0001       0.1532        270.00        81.19         5.5769        0.1301         5706          7141         0.0120        0.9309        0.7246        0.8496        Set1
