X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61534.5241    9599.2727     908.7416      0.2790        0.9290        0.2433        16.72         75.92         5.4846        0.5846         335           13811        0.0096        0.3336        0.6469        0.2880        Set4
61534.8290    9599.1220     908.7538      0.3787        0.8892        0.2568        23.07         75.12         5.7394        0.6306         164           13850        0.0067        0.4114        0.4019        0.1728        Set4
61535.0355    9599.0713     908.5487      0.3618        0.8954        0.2598        22.00         74.94         5.1097        0.2073         171           13894        0.0068        0.2958        0.4749        0.1728        Set4
61535.2817    9597.0818     905.7578      -0.0418       0.9740        0.2228        357.54        77.13         5.9040        0.2945         335           13909        0.0051        0.5147        0.2409        0.2160        Set4
61536.7884    9599.2093     907.7479      0.0472        0.9953        0.0844        2.71          85.16         6.5495        0.0742         4393          13974        0.0101        1.3144        1.1935        1.6992        Set4
61537.3099    9599.1575     907.0337      0.0151        0.9971        0.0740        0.87          85.76         5.8155        0.2141         319           14038        0.0060        0.6162        0.3682        0.2448        Set4
61537.2930    9599.1052     908.3633      0.0107        0.9893        0.1458        0.62          81.62         5.9626        0.3665         348           14039        0.0061        0.5733        0.3412        0.2592        Set4
61537.8448    9599.1069     907.2197      0.0300        0.9950        0.0956        1.73          84.51         6.7865        0.3350         835           14062        0.0073        1.1237        0.5415        0.6912        Set4
61539.7745    9598.6933     907.3793      -0.0233       0.9856        0.1674        358.65        80.37         7.2730        0.5714         252           14155        0.0047        0.8899        0.2680        0.4032        Set4
61540.4714    9598.3728     906.7250      -0.2235       -0.9647       0.1393        193.04        81.99         5.2707        0.3699         109           14232        0.0076        0.2550        0.4250        0.1584        Set4
61544.0134    9598.6637     906.3296      0.3389        0.8949        0.2904        20.74         73.12         7.0532        0.1966         250           14360        0.0053        0.8419        0.5526        0.5328        Set4
61544.4465    9598.6183     905.9422      0.3428        0.8958        0.2831        20.94         73.56         5.6333        0.2704         69            14427        0.0048        0.2615        0.3217        0.1584        Set4
61545.7154    9598.3971     905.1994      0.3588        0.8986        0.2526        21.77         75.37         6.4232        0.1489         90            14516        0.0042        0.3671        0.3987        0.2016        Set4
